"from","to","type"
10,37,"106_HISTORY"
37,10,"106_HISTORY"
12,19,"107_HISTORY"
19,12,"107_HISTORY"
12,13,"108_HISTORY"
13,12,"108_HISTORY"
12,13,"108_HISTORY"
13,13,"108_HISTORY"
22,15,"109_HISTORY"
7,38,"110_HISTORY"
38,16,"110_HISTORY"
44,17,"111_HISTORY"
17,13,"111_HISTORY"
13,23,"111_HISTORY"
23,23,"111_HISTORY"
23,17,"111_HISTORY"
2,18,"112_HISTORY"
22,19,"113_HISTORY"
19,19,"113_HISTORY"
49,20,"114_HISTORY"
20,24,"114_HISTORY"
24,49,"114_HISTORY"
49,20,"114_HISTORY"
21,16,"115_HISTORY"
16,21,"115_HISTORY"
35,22,"116_HISTORY"
22,22,"116_HISTORY"
22,5,"116_HISTORY"
5,1,"116_HISTORY"
1,22,"116_HISTORY"
22,22,"116_HISTORY"
17,44,"117_HISTORY"
44,23,"117_HISTORY"
6,47,"118_HISTORY"
47,24,"118_HISTORY"
48,48,"119_HISTORY"
48,25,"119_HISTORY"
25,48,"119_HISTORY"
48,25,"119_HISTORY"
46,30,"120_HISTORY"
30,26,"120_HISTORY"
10,28,"121_HISTORY"
29,29,"122_HISTORY"
29,29,"122_HISTORY"
26,10,"123_HISTORY"
10,41,"123_HISTORY"
41,31,"123_HISTORY"
30,44,"124_HISTORY"
44,32,"124_HISTORY"
32,44,"124_HISTORY"
44,32,"124_HISTORY"
32,14,"124_HISTORY"
14,12,"124_HISTORY"
12,32,"124_HISTORY"
17,47,"125_HISTORY"
47,17,"125_HISTORY"
17,47,"125_HISTORY"
47,33,"125_HISTORY"
15,34,"126_HISTORY"
48,35,"127_HISTORY"
36,36,"128_HISTORY"
36,36,"128_HISTORY"
10,31,"129_HISTORY"
31,40,"129_HISTORY"
40,37,"129_HISTORY"
37,28,"129_HISTORY"
28,37,"129_HISTORY"
14,38,"130_HISTORY"
4,40,"132_HISTORY"
20,41,"133_HISTORY"
41,39,"133_HISTORY"
39,48,"133_HISTORY"
48,49,"133_HISTORY"
49,41,"133_HISTORY"
7,16,"134_HISTORY"
16,42,"134_HISTORY"
43,43,"135_HISTORY"
43,43,"135_HISTORY"
4,44,"136_HISTORY"
44,44,"136_HISTORY"
43,45,"137_HISTORY"
45,45,"137_HISTORY"
46,46,"138_HISTORY"
46,5,"138_HISTORY"
5,46,"138_HISTORY"
47,47,"139_HISTORY"
49,49,"140_HISTORY"
26,41,"141_HISTORY"
41,14,"141_HISTORY"
14,37,"141_HISTORY"
37,50,"141_HISTORY"
1,1,"142_HISTORY"
1,13,"142_HISTORY"
13,1,"142_HISTORY"
2,40,"143_HISTORY"
40,18,"143_HISTORY"
18,18,"143_HISTORY"
18,17,"143_HISTORY"
17,2,"143_HISTORY"
45,7,"144_HISTORY"
21,20,"145_HISTORY"
20,18,"145_HISTORY"
18,27,"145_HISTORY"
27,9,"145_HISTORY"
45,10,"146_HISTORY"
27,28,"147_HISTORY"
28,21,"147_HISTORY"
21,21,"147_HISTORY"
21,12,"147_HISTORY"
39,39,"148_HISTORY"
39,13,"148_HISTORY"
13,13,"148_HISTORY"
8,8,"149_HISTORY"
8,8,"149_HISTORY"
8,15,"149_HISTORY"
38,16,"150_HISTORY"
4,44,"151_HISTORY"
44,12,"151_HISTORY"
12,44,"151_HISTORY"
44,17,"151_HISTORY"
41,4,"152_HISTORY"
4,19,"152_HISTORY"
19,19,"152_HISTORY"
49,20,"153_HISTORY"
45,5,"154_HISTORY"
5,16,"154_HISTORY"
16,21,"154_HISTORY"
13,22,"155_HISTORY"
24,39,"156_HISTORY"
39,25,"156_HISTORY"
25,44,"156_HISTORY"
44,25,"156_HISTORY"
25,24,"156_HISTORY"
25,25,"157_HISTORY"
25,26,"158_HISTORY"
37,28,"159_HISTORY"
29,34,"160_HISTORY"
34,29,"160_HISTORY"
23,37,"161_HISTORY"
37,23,"161_HISTORY"
23,37,"161_HISTORY"
37,26,"161_HISTORY"
26,31,"161_HISTORY"
33,33,"162_HISTORY"
34,8,"163_HISTORY"
8,34,"163_HISTORY"
7,35,"164_HISTORY"
35,25,"164_HISTORY"
25,9,"164_HISTORY"
9,35,"164_HISTORY"
37,42,"165_HISTORY"
42,8,"165_HISTORY"
8,37,"165_HISTORY"
16,38,"166_HISTORY"
38,38,"166_HISTORY"
39,13,"167_HISTORY"
13,13,"167_HISTORY"
13,13,"167_HISTORY"
13,13,"167_HISTORY"
13,39,"167_HISTORY"
39,13,"167_HISTORY"
13,32,"167_HISTORY"
32,13,"167_HISTORY"
13,39,"167_HISTORY"
42,42,"169_HISTORY"
23,17,"170_HISTORY"
17,44,"170_HISTORY"
45,14,"171_HISTORY"
14,45,"171_HISTORY"
45,45,"171_HISTORY"
45,45,"171_HISTORY"
45,45,"171_HISTORY"
46,46,"172_HISTORY"
46,46,"172_HISTORY"
46,46,"172_HISTORY"
32,36,"173_HISTORY"
36,47,"173_HISTORY"
28,4,"174_HISTORY"
4,14,"174_HISTORY"
14,49,"174_HISTORY"
2,2,"175_HISTORY"
2,34,"175_HISTORY"
34,2,"175_HISTORY"
2,2,"175_HISTORY"
40,9,"176_HISTORY"
9,9,"176_HISTORY"
44,26,"177_HISTORY"
26,28,"177_HISTORY"
28,20,"177_HISTORY"
20,10,"177_HISTORY"
12,12,"178_HISTORY"
23,23,"179_HISTORY"
23,47,"179_HISTORY"
47,17,"179_HISTORY"
11,11,"180_HISTORY"
11,20,"180_HISTORY"
24,21,"181_HISTORY"
21,21,"181_HISTORY"
21,38,"181_HISTORY"
38,21,"181_HISTORY"
1,28,"182_HISTORY"
28,25,"182_HISTORY"
28,49,"183_HISTORY"
49,31,"183_HISTORY"
31,31,"183_HISTORY"
15,15,"184_HISTORY"
15,15,"184_HISTORY"
15,34,"184_HISTORY"
30,37,"185_HISTORY"
37,37,"185_HISTORY"
13,2,"186_HISTORY"
2,13,"186_HISTORY"
13,39,"186_HISTORY"
40,15,"187_HISTORY"
15,24,"187_HISTORY"
24,40,"187_HISTORY"
7,7,"188_HISTORY"
7,20,"188_HISTORY"
20,42,"188_HISTORY"
17,44,"189_HISTORY"
36,45,"190_HISTORY"
45,45,"190_HISTORY"
48,48,"191_HISTORY"
48,17,"191_HISTORY"
17,46,"191_HISTORY"
47,20,"192_HISTORY"
20,47,"192_HISTORY"
41,20,"193_HISTORY"
20,49,"193_HISTORY"
18,40,"194_HISTORY"
40,18,"194_HISTORY"
18,18,"194_HISTORY"
18,18,"194_HISTORY"
18,2,"194_HISTORY"
10,9,"195_HISTORY"
9,9,"195_HISTORY"
9,38,"195_HISTORY"
38,6,"195_HISTORY"
6,6,"195_HISTORY"
6,9,"195_HISTORY"
12,9,"196_HISTORY"
9,12,"196_HISTORY"
12,22,"196_HISTORY"
22,12,"196_HISTORY"
20,49,"197_HISTORY"
49,6,"197_HISTORY"
6,41,"197_HISTORY"
41,42,"197_HISTORY"
42,20,"197_HISTORY"
16,16,"198_HISTORY"
16,21,"198_HISTORY"
21,30,"198_HISTORY"
30,21,"198_HISTORY"
28,31,"199_HISTORY"
8,8,"200_HISTORY"
8,45,"200_HISTORY"
45,45,"200_HISTORY"
45,34,"200_HISTORY"
31,42,"201_HISTORY"
42,10,"201_HISTORY"
10,37,"201_HISTORY"
7,42,"203_HISTORY"
23,17,"204_HISTORY"
17,44,"204_HISTORY"
44,23,"204_HISTORY"
23,44,"204_HISTORY"
31,29,"206_HISTORY"
29,46,"206_HISTORY"
46,46,"206_HISTORY"
41,49,"207_HISTORY"
49,41,"207_HISTORY"
41,39,"207_HISTORY"
39,49,"207_HISTORY"
41,11,"208_HISTORY"
11,20,"208_HISTORY"
20,11,"208_HISTORY"
11,49,"208_HISTORY"
49,20,"208_HISTORY"
21,21,"209_HISTORY"
37,30,"210_HISTORY"
30,35,"210_HISTORY"
35,28,"210_HISTORY"
28,30,"210_HISTORY"
30,31,"210_HISTORY"
8,8,"211_HISTORY"
8,15,"211_HISTORY"
15,34,"211_HISTORY"
30,37,"212_HISTORY"
37,30,"212_HISTORY"
30,37,"212_HISTORY"
13,4,"213_HISTORY"
4,39,"213_HISTORY"
42,7,"214_HISTORY"
7,17,"214_HISTORY"
17,42,"214_HISTORY"
41,44,"215_HISTORY"
27,45,"216_HISTORY"
38,46,"217_HISTORY"
46,46,"217_HISTORY"
20,20,"219_HISTORY"
20,20,"219_HISTORY"
4,16,"220_HISTORY"
16,32,"220_HISTORY"
32,21,"220_HISTORY"
44,28,"221_HISTORY"
28,22,"221_HISTORY"
22,22,"221_HISTORY"
22,31,"221_HISTORY"
15,15,"222_HISTORY"
15,34,"222_HISTORY"
14,33,"223_HISTORY"
33,37,"223_HISTORY"
13,39,"224_HISTORY"
42,42,"225_HISTORY"
25,16,"226_HISTORY"
16,44,"226_HISTORY"
44,44,"226_HISTORY"
40,45,"227_HISTORY"
45,45,"227_HISTORY"
49,49,"228_HISTORY"
49,20,"228_HISTORY"
20,41,"228_HISTORY"
41,49,"228_HISTORY"
49,49,"228_HISTORY"
38,21,"230_HISTORY"
10,11,"231_HISTORY"
11,44,"231_HISTORY"
44,19,"231_HISTORY"
19,31,"231_HISTORY"
34,13,"232_HISTORY"
13,34,"232_HISTORY"
10,34,"233_HISTORY"
34,37,"233_HISTORY"
50,39,"234_HISTORY"
45,42,"235_HISTORY"
42,45,"235_HISTORY"
45,42,"235_HISTORY"
17,4,"236_HISTORY"
4,44,"236_HISTORY"
45,50,"237_HISTORY"
50,45,"237_HISTORY"
45,50,"237_HISTORY"
50,45,"237_HISTORY"
49,49,"238_HISTORY"
49,49,"238_HISTORY"
9,32,"239_HISTORY"
32,20,"239_HISTORY"
20,20,"239_HISTORY"
21,8,"240_HISTORY"
8,12,"240_HISTORY"
12,40,"240_HISTORY"
40,21,"240_HISTORY"
34,15,"242_HISTORY"
15,15,"242_HISTORY"
15,8,"242_HISTORY"
8,15,"242_HISTORY"
15,34,"242_HISTORY"
39,39,"243_HISTORY"
7,7,"244_HISTORY"
7,7,"244_HISTORY"
7,42,"244_HISTORY"
23,44,"245_HISTORY"
44,44,"245_HISTORY"
44,35,"245_HISTORY"
35,44,"245_HISTORY"
45,26,"246_HISTORY"
26,45,"246_HISTORY"
41,20,"247_HISTORY"
20,49,"247_HISTORY"
6,49,"248_HISTORY"
49,44,"248_HISTORY"
44,45,"249_HISTORY"
24,41,"250_HISTORY"
41,49,"250_HISTORY"
