"from","to","type"
571,27,"77_HISTORY"
571,27,"77_HISTORY"
78,572,"78_HISTORY"
572,27,"78_HISTORY"
27,25,"78_HISTORY"
25,27,"78_HISTORY"
27,16,"78_HISTORY"
16,9,"78_HISTORY"
9,28,"78_HISTORY"
572,28,"78_HISTORY"
79,573,"79_HISTORY"
573,47,"79_HISTORY"
47,29,"79_HISTORY"
29,29,"79_HISTORY"
573,29,"79_HISTORY"
80,574,"80_HISTORY"
574,15,"80_HISTORY"
15,15,"80_HISTORY"
15,15,"80_HISTORY"
15,30,"80_HISTORY"
574,30,"80_HISTORY"
81,575,"81_HISTORY"
575,6,"81_HISTORY"
6,14,"81_HISTORY"
14,18,"81_HISTORY"
18,31,"81_HISTORY"
575,31,"81_HISTORY"
82,576,"82_HISTORY"
576,17,"82_HISTORY"
17,32,"82_HISTORY"
32,17,"82_HISTORY"
17,11,"82_HISTORY"
11,32,"82_HISTORY"
576,32,"82_HISTORY"
83,577,"83_HISTORY"
577,38,"83_HISTORY"
38,26,"83_HISTORY"
26,33,"83_HISTORY"
577,33,"83_HISTORY"
84,578,"84_HISTORY"
578,9,"84_HISTORY"
9,1,"84_HISTORY"
1,34,"84_HISTORY"
578,34,"84_HISTORY"
85,579,"85_HISTORY"
579,35,"85_HISTORY"
35,39,"85_HISTORY"
39,8,"85_HISTORY"
8,39,"85_HISTORY"
39,35,"85_HISTORY"
579,35,"85_HISTORY"
86,580,"86_HISTORY"
580,47,"86_HISTORY"
47,41,"86_HISTORY"
41,36,"86_HISTORY"
580,36,"86_HISTORY"
87,581,"87_HISTORY"
581,10,"87_HISTORY"
10,50,"87_HISTORY"
50,37,"87_HISTORY"
581,37,"87_HISTORY"
88,582,"88_HISTORY"
582,17,"88_HISTORY"
17,50,"88_HISTORY"
50,38,"88_HISTORY"
582,38,"88_HISTORY"
89,583,"89_HISTORY"
583,37,"89_HISTORY"
37,17,"89_HISTORY"
17,17,"89_HISTORY"
17,39,"89_HISTORY"
583,39,"89_HISTORY"
90,584,"90_HISTORY"
584,44,"90_HISTORY"
44,11,"90_HISTORY"
11,39,"90_HISTORY"
39,39,"90_HISTORY"
39,40,"90_HISTORY"
584,40,"90_HISTORY"
91,585,"91_HISTORY"
585,25,"91_HISTORY"
25,40,"91_HISTORY"
40,27,"91_HISTORY"
27,36,"91_HISTORY"
36,41,"91_HISTORY"
585,41,"91_HISTORY"
92,586,"92_HISTORY"
586,42,"92_HISTORY"
42,42,"92_HISTORY"
42,29,"92_HISTORY"
29,42,"92_HISTORY"
586,42,"92_HISTORY"
93,587,"93_HISTORY"
587,39,"93_HISTORY"
39,43,"93_HISTORY"
587,43,"93_HISTORY"
94,588,"94_HISTORY"
588,44,"94_HISTORY"
44,17,"94_HISTORY"
17,44,"94_HISTORY"
588,44,"94_HISTORY"
95,589,"95_HISTORY"
589,11,"95_HISTORY"
11,32,"95_HISTORY"
32,45,"95_HISTORY"
45,45,"95_HISTORY"
45,45,"95_HISTORY"
589,45,"95_HISTORY"
96,590,"96_HISTORY"
590,46,"96_HISTORY"
46,46,"96_HISTORY"
46,46,"96_HISTORY"
590,46,"96_HISTORY"
97,591,"97_HISTORY"
591,41,"97_HISTORY"
41,36,"97_HISTORY"
36,25,"97_HISTORY"
25,36,"97_HISTORY"
36,27,"97_HISTORY"
27,47,"97_HISTORY"
591,47,"97_HISTORY"
98,592,"98_HISTORY"
592,21,"98_HISTORY"
21,48,"98_HISTORY"
592,48,"98_HISTORY"
99,593,"99_HISTORY"
593,49,"99_HISTORY"
49,46,"99_HISTORY"
46,20,"99_HISTORY"
20,49,"99_HISTORY"
593,49,"99_HISTORY"
100,594,"100_HISTORY"
594,48,"100_HISTORY"
48,27,"100_HISTORY"
27,35,"100_HISTORY"
35,50,"100_HISTORY"
50,50,"100_HISTORY"
594,50,"100_HISTORY"
101,595,"101_HISTORY"
595,1,"101_HISTORY"
595,1,"101_HISTORY"
102,596,"102_HISTORY"
596,2,"102_HISTORY"
2,36,"102_HISTORY"
36,2,"102_HISTORY"
596,2,"102_HISTORY"
103,597,"103_HISTORY"
597,4,"103_HISTORY"
597,4,"103_HISTORY"
104,598,"104_HISTORY"
598,9,"104_HISTORY"
9,32,"104_HISTORY"
32,32,"104_HISTORY"
32,5,"104_HISTORY"
598,5,"104_HISTORY"
105,599,"105_HISTORY"
599,49,"105_HISTORY"
49,34,"105_HISTORY"
34,9,"105_HISTORY"
9,7,"105_HISTORY"
599,7,"105_HISTORY"
106,600,"106_HISTORY"
600,16,"106_HISTORY"
16,9,"106_HISTORY"
600,9,"106_HISTORY"
107,601,"107_HISTORY"
601,19,"107_HISTORY"
19,50,"107_HISTORY"
50,47,"107_HISTORY"
47,37,"107_HISTORY"
37,10,"107_HISTORY"
601,10,"107_HISTORY"
108,602,"108_HISTORY"
602,11,"108_HISTORY"
602,11,"108_HISTORY"
109,603,"109_HISTORY"
603,27,"109_HISTORY"
27,27,"109_HISTORY"
27,43,"109_HISTORY"
43,12,"109_HISTORY"
603,12,"109_HISTORY"
110,604,"110_HISTORY"
604,13,"110_HISTORY"
13,13,"110_HISTORY"
13,13,"110_HISTORY"
13,9,"110_HISTORY"
9,13,"110_HISTORY"
604,13,"110_HISTORY"
111,605,"111_HISTORY"
605,7,"111_HISTORY"
7,15,"111_HISTORY"
15,15,"111_HISTORY"
605,15,"111_HISTORY"
112,606,"112_HISTORY"
606,7,"112_HISTORY"
7,5,"112_HISTORY"
5,17,"112_HISTORY"
17,17,"112_HISTORY"
17,16,"112_HISTORY"
606,16,"112_HISTORY"
113,607,"113_HISTORY"
607,1,"113_HISTORY"
1,18,"113_HISTORY"
607,18,"113_HISTORY"
114,608,"114_HISTORY"
608,11,"114_HISTORY"
11,1,"114_HISTORY"
1,19,"114_HISTORY"
608,19,"114_HISTORY"
115,609,"115_HISTORY"
609,46,"115_HISTORY"
46,20,"115_HISTORY"
609,20,"115_HISTORY"
116,610,"116_HISTORY"
610,9,"116_HISTORY"
9,9,"116_HISTORY"
9,19,"116_HISTORY"
19,10,"116_HISTORY"
10,21,"116_HISTORY"
610,21,"116_HISTORY"
117,611,"117_HISTORY"
611,26,"117_HISTORY"
26,7,"117_HISTORY"
7,24,"117_HISTORY"
24,24,"117_HISTORY"
24,22,"117_HISTORY"
611,22,"117_HISTORY"
118,612,"118_HISTORY"
612,39,"118_HISTORY"
39,33,"118_HISTORY"
33,23,"118_HISTORY"
23,24,"118_HISTORY"
24,26,"118_HISTORY"
26,23,"118_HISTORY"
612,23,"118_HISTORY"
119,613,"119_HISTORY"
613,24,"119_HISTORY"
613,24,"119_HISTORY"
120,614,"120_HISTORY"
614,25,"120_HISTORY"
25,10,"120_HISTORY"
10,25,"120_HISTORY"
614,25,"120_HISTORY"
121,615,"121_HISTORY"
615,26,"121_HISTORY"
615,26,"121_HISTORY"
122,616,"122_HISTORY"
616,25,"122_HISTORY"
25,41,"122_HISTORY"
41,27,"122_HISTORY"
616,27,"122_HISTORY"
123,617,"123_HISTORY"
617,29,"123_HISTORY"
29,47,"123_HISTORY"
47,28,"123_HISTORY"
28,28,"123_HISTORY"
617,28,"123_HISTORY"
124,618,"124_HISTORY"
618,16,"124_HISTORY"
16,16,"124_HISTORY"
16,43,"124_HISTORY"
43,32,"124_HISTORY"
32,30,"124_HISTORY"
618,30,"124_HISTORY"
125,619,"125_HISTORY"
619,31,"125_HISTORY"
31,19,"125_HISTORY"
19,31,"125_HISTORY"
619,31,"125_HISTORY"
126,620,"126_HISTORY"
620,16,"126_HISTORY"
16,28,"126_HISTORY"
28,32,"126_HISTORY"
620,32,"126_HISTORY"
127,621,"127_HISTORY"
621,39,"127_HISTORY"
39,33,"127_HISTORY"
621,33,"127_HISTORY"
128,622,"128_HISTORY"
622,7,"128_HISTORY"
7,34,"128_HISTORY"
622,34,"128_HISTORY"
129,623,"129_HISTORY"
623,27,"129_HISTORY"
27,27,"129_HISTORY"
27,36,"129_HISTORY"
623,36,"129_HISTORY"
130,624,"130_HISTORY"
624,37,"130_HISTORY"
37,37,"130_HISTORY"
624,37,"130_HISTORY"
131,625,"131_HISTORY"
625,35,"131_HISTORY"
35,39,"131_HISTORY"
625,39,"131_HISTORY"
132,626,"132_HISTORY"
626,10,"132_HISTORY"
10,25,"132_HISTORY"
25,10,"132_HISTORY"
10,40,"132_HISTORY"
626,40,"132_HISTORY"
133,627,"133_HISTORY"
627,41,"133_HISTORY"
41,10,"133_HISTORY"
10,27,"133_HISTORY"
27,41,"133_HISTORY"
41,41,"133_HISTORY"
627,41,"133_HISTORY"
134,628,"134_HISTORY"
628,42,"134_HISTORY"
42,24,"134_HISTORY"
24,42,"134_HISTORY"
628,42,"134_HISTORY"
135,629,"135_HISTORY"
629,49,"135_HISTORY"
49,15,"135_HISTORY"
15,30,"135_HISTORY"
30,6,"135_HISTORY"
6,43,"135_HISTORY"
629,43,"135_HISTORY"
136,630,"136_HISTORY"
630,34,"136_HISTORY"
34,48,"136_HISTORY"
48,17,"136_HISTORY"
17,50,"136_HISTORY"
50,44,"136_HISTORY"
630,44,"136_HISTORY"
137,631,"137_HISTORY"
631,11,"137_HISTORY"
11,41,"137_HISTORY"
41,45,"137_HISTORY"
631,45,"137_HISTORY"
138,632,"138_HISTORY"
632,21,"138_HISTORY"
21,16,"138_HISTORY"
16,46,"138_HISTORY"
46,46,"138_HISTORY"
632,46,"138_HISTORY"
139,633,"139_HISTORY"
633,2,"139_HISTORY"
2,47,"139_HISTORY"
47,47,"139_HISTORY"
633,47,"139_HISTORY"
140,634,"140_HISTORY"
634,48,"140_HISTORY"
48,44,"140_HISTORY"
44,48,"140_HISTORY"
634,48,"140_HISTORY"
141,635,"141_HISTORY"
635,49,"141_HISTORY"
49,49,"141_HISTORY"
635,49,"141_HISTORY"
142,636,"142_HISTORY"
636,44,"142_HISTORY"
44,44,"142_HISTORY"
44,50,"142_HISTORY"
636,50,"142_HISTORY"
143,637,"143_HISTORY"
637,34,"143_HISTORY"
34,11,"143_HISTORY"
11,1,"143_HISTORY"
637,1,"143_HISTORY"
144,638,"144_HISTORY"
638,12,"144_HISTORY"
12,10,"144_HISTORY"
10,47,"144_HISTORY"
47,2,"144_HISTORY"
638,2,"144_HISTORY"
145,639,"145_HISTORY"
639,11,"145_HISTORY"
11,5,"145_HISTORY"
639,5,"145_HISTORY"
146,640,"146_HISTORY"
640,7,"146_HISTORY"
7,34,"146_HISTORY"
34,34,"146_HISTORY"
34,7,"146_HISTORY"
640,7,"146_HISTORY"
147,641,"147_HISTORY"
641,10,"147_HISTORY"
641,10,"147_HISTORY"
148,642,"148_HISTORY"
642,28,"148_HISTORY"
28,11,"148_HISTORY"
11,17,"148_HISTORY"
17,16,"148_HISTORY"
642,16,"148_HISTORY"
149,643,"149_HISTORY"
643,18,"149_HISTORY"
18,26,"149_HISTORY"
26,13,"149_HISTORY"
13,18,"149_HISTORY"
643,18,"149_HISTORY"
150,644,"150_HISTORY"
644,20,"150_HISTORY"
20,20,"150_HISTORY"
644,20,"150_HISTORY"
151,645,"151_HISTORY"
645,23,"151_HISTORY"
23,25,"151_HISTORY"
25,4,"151_HISTORY"
4,24,"151_HISTORY"
645,24,"151_HISTORY"
152,646,"152_HISTORY"
646,30,"152_HISTORY"
30,26,"152_HISTORY"
646,26,"152_HISTORY"
153,647,"153_HISTORY"
647,36,"153_HISTORY"
36,49,"153_HISTORY"
49,27,"153_HISTORY"
647,27,"153_HISTORY"
154,648,"154_HISTORY"
648,6,"154_HISTORY"
6,30,"154_HISTORY"
648,30,"154_HISTORY"
155,649,"155_HISTORY"
649,40,"155_HISTORY"
40,47,"155_HISTORY"
47,47,"155_HISTORY"
47,33,"155_HISTORY"
649,33,"155_HISTORY"
156,650,"156_HISTORY"
650,12,"156_HISTORY"
12,36,"156_HISTORY"
650,36,"156_HISTORY"
157,651,"157_HISTORY"
651,24,"157_HISTORY"
24,39,"157_HISTORY"
651,39,"157_HISTORY"
158,652,"158_HISTORY"
652,25,"158_HISTORY"
25,43,"158_HISTORY"
43,41,"158_HISTORY"
41,36,"158_HISTORY"
36,41,"158_HISTORY"
41,10,"158_HISTORY"
10,24,"158_HISTORY"
24,36,"158_HISTORY"
36,41,"158_HISTORY"
652,41,"158_HISTORY"
159,653,"159_HISTORY"
653,43,"159_HISTORY"
43,39,"159_HISTORY"
39,42,"159_HISTORY"
42,42,"159_HISTORY"
653,42,"159_HISTORY"
160,654,"160_HISTORY"
654,15,"160_HISTORY"
15,43,"160_HISTORY"
654,43,"160_HISTORY"
161,655,"161_HISTORY"
655,44,"161_HISTORY"
44,2,"161_HISTORY"
2,44,"161_HISTORY"
655,44,"161_HISTORY"
162,656,"162_HISTORY"
656,17,"162_HISTORY"
17,5,"162_HISTORY"
5,48,"162_HISTORY"
48,45,"162_HISTORY"
656,45,"162_HISTORY"
163,657,"163_HISTORY"
657,34,"163_HISTORY"
34,47,"163_HISTORY"
657,47,"163_HISTORY"
164,658,"164_HISTORY"
658,50,"164_HISTORY"
50,38,"164_HISTORY"
38,48,"164_HISTORY"
658,48,"164_HISTORY"
165,659,"165_HISTORY"
659,30,"165_HISTORY"
30,8,"165_HISTORY"
8,8,"165_HISTORY"
8,38,"165_HISTORY"
38,49,"165_HISTORY"
659,49,"165_HISTORY"
166,660,"166_HISTORY"
660,44,"166_HISTORY"
44,48,"166_HISTORY"
48,48,"166_HISTORY"
48,50,"166_HISTORY"
660,50,"166_HISTORY"
167,661,"167_HISTORY"
661,21,"167_HISTORY"
21,21,"167_HISTORY"
21,34,"167_HISTORY"
34,1,"167_HISTORY"
1,1,"167_HISTORY"
661,1,"167_HISTORY"
168,662,"168_HISTORY"
662,36,"168_HISTORY"
36,47,"168_HISTORY"
47,2,"168_HISTORY"
662,2,"168_HISTORY"
169,663,"169_HISTORY"
663,5,"169_HISTORY"
663,5,"169_HISTORY"
170,664,"170_HISTORY"
664,43,"170_HISTORY"
43,7,"170_HISTORY"
664,7,"170_HISTORY"
171,665,"171_HISTORY"
665,2,"171_HISTORY"
2,2,"171_HISTORY"
2,36,"171_HISTORY"
36,24,"171_HISTORY"
24,5,"171_HISTORY"
5,10,"171_HISTORY"
665,10,"171_HISTORY"
172,666,"172_HISTORY"
666,5,"172_HISTORY"
5,5,"172_HISTORY"
5,29,"172_HISTORY"
29,16,"172_HISTORY"
666,16,"172_HISTORY"
173,667,"173_HISTORY"
667,18,"173_HISTORY"
18,18,"173_HISTORY"
667,18,"173_HISTORY"
174,668,"174_HISTORY"
668,20,"174_HISTORY"
20,20,"174_HISTORY"
668,20,"174_HISTORY"
175,669,"175_HISTORY"
669,2,"175_HISTORY"
2,25,"175_HISTORY"
25,22,"175_HISTORY"
22,24,"175_HISTORY"
669,24,"175_HISTORY"
176,670,"176_HISTORY"
670,26,"176_HISTORY"
26,26,"176_HISTORY"
26,26,"176_HISTORY"
670,26,"176_HISTORY"
177,671,"177_HISTORY"
671,6,"177_HISTORY"
6,42,"177_HISTORY"
42,43,"177_HISTORY"
43,15,"177_HISTORY"
15,32,"177_HISTORY"
32,30,"177_HISTORY"
671,30,"177_HISTORY"
178,672,"178_HISTORY"
672,35,"178_HISTORY"
35,22,"178_HISTORY"
22,33,"178_HISTORY"
672,33,"178_HISTORY"
179,673,"179_HISTORY"
673,26,"179_HISTORY"
26,40,"179_HISTORY"
40,23,"179_HISTORY"
23,14,"179_HISTORY"
14,39,"179_HISTORY"
673,39,"179_HISTORY"
180,674,"180_HISTORY"
674,27,"180_HISTORY"
27,36,"180_HISTORY"
36,41,"180_HISTORY"
674,41,"180_HISTORY"
181,675,"181_HISTORY"
675,22,"181_HISTORY"
22,15,"181_HISTORY"
15,43,"181_HISTORY"
675,43,"181_HISTORY"
182,676,"182_HISTORY"
676,44,"182_HISTORY"
44,44,"182_HISTORY"
676,44,"182_HISTORY"
183,677,"183_HISTORY"
677,50,"183_HISTORY"
50,45,"183_HISTORY"
677,45,"183_HISTORY"
184,678,"184_HISTORY"
678,25,"184_HISTORY"
25,25,"184_HISTORY"
25,10,"184_HISTORY"
10,25,"184_HISTORY"
25,36,"184_HISTORY"
36,47,"184_HISTORY"
678,47,"184_HISTORY"
185,679,"185_HISTORY"
679,28,"185_HISTORY"
28,22,"185_HISTORY"
22,48,"185_HISTORY"
679,48,"185_HISTORY"
186,680,"186_HISTORY"
680,42,"186_HISTORY"
42,38,"186_HISTORY"
38,17,"186_HISTORY"
17,48,"186_HISTORY"
48,50,"186_HISTORY"
680,50,"186_HISTORY"
187,681,"187_HISTORY"
681,7,"187_HISTORY"
7,34,"187_HISTORY"
34,1,"187_HISTORY"
1,1,"187_HISTORY"
681,1,"187_HISTORY"
188,682,"188_HISTORY"
682,47,"188_HISTORY"
47,36,"188_HISTORY"
36,27,"188_HISTORY"
27,45,"188_HISTORY"
45,2,"188_HISTORY"
682,2,"188_HISTORY"
189,683,"189_HISTORY"
683,9,"189_HISTORY"
9,5,"189_HISTORY"
5,5,"189_HISTORY"
683,5,"189_HISTORY"
190,684,"190_HISTORY"
684,2,"190_HISTORY"
2,26,"190_HISTORY"
26,47,"190_HISTORY"
47,10,"190_HISTORY"
684,10,"190_HISTORY"
191,685,"191_HISTORY"
685,33,"191_HISTORY"
33,18,"191_HISTORY"
18,18,"191_HISTORY"
685,18,"191_HISTORY"
192,686,"192_HISTORY"
686,33,"192_HISTORY"
33,48,"192_HISTORY"
48,24,"192_HISTORY"
24,24,"192_HISTORY"
686,24,"192_HISTORY"
193,687,"193_HISTORY"
687,6,"193_HISTORY"
6,18,"193_HISTORY"
18,6,"193_HISTORY"
6,30,"193_HISTORY"
687,30,"193_HISTORY"
194,688,"194_HISTORY"
688,14,"194_HISTORY"
14,33,"194_HISTORY"
33,26,"194_HISTORY"
26,23,"194_HISTORY"
23,46,"194_HISTORY"
46,33,"194_HISTORY"
688,33,"194_HISTORY"
195,689,"195_HISTORY"
689,39,"195_HISTORY"
689,39,"195_HISTORY"
196,690,"196_HISTORY"
690,36,"196_HISTORY"
36,27,"196_HISTORY"
27,47,"196_HISTORY"
47,50,"196_HISTORY"
50,47,"196_HISTORY"
47,27,"196_HISTORY"
27,41,"196_HISTORY"
690,41,"196_HISTORY"
197,691,"197_HISTORY"
691,43,"197_HISTORY"
43,6,"197_HISTORY"
6,43,"197_HISTORY"
43,43,"197_HISTORY"
691,43,"197_HISTORY"
198,692,"198_HISTORY"
692,44,"198_HISTORY"
692,44,"198_HISTORY"
199,693,"199_HISTORY"
693,45,"199_HISTORY"
45,16,"199_HISTORY"
16,16,"199_HISTORY"
16,45,"199_HISTORY"
693,45,"199_HISTORY"
200,694,"200_HISTORY"
694,16,"200_HISTORY"
16,25,"200_HISTORY"
25,21,"200_HISTORY"
21,47,"200_HISTORY"
694,47,"200_HISTORY"
201,695,"201_HISTORY"
695,44,"201_HISTORY"
44,48,"201_HISTORY"
695,48,"201_HISTORY"
202,696,"202_HISTORY"
696,44,"202_HISTORY"
44,19,"202_HISTORY"
19,42,"202_HISTORY"
42,44,"202_HISTORY"
44,50,"202_HISTORY"
696,50,"202_HISTORY"
203,697,"203_HISTORY"
697,19,"203_HISTORY"
19,1,"203_HISTORY"
1,18,"203_HISTORY"
18,7,"203_HISTORY"
7,18,"203_HISTORY"
18,1,"203_HISTORY"
697,1,"203_HISTORY"
204,698,"204_HISTORY"
698,36,"204_HISTORY"
36,16,"204_HISTORY"
16,2,"204_HISTORY"
698,2,"204_HISTORY"
205,699,"205_HISTORY"
699,16,"205_HISTORY"
16,45,"205_HISTORY"
45,5,"205_HISTORY"
699,5,"205_HISTORY"
206,700,"206_HISTORY"
700,18,"206_HISTORY"
18,18,"206_HISTORY"
18,18,"206_HISTORY"
700,18,"206_HISTORY"
207,701,"207_HISTORY"
701,23,"207_HISTORY"
23,24,"207_HISTORY"
701,24,"207_HISTORY"
208,702,"208_HISTORY"
702,6,"208_HISTORY"
6,6,"208_HISTORY"
6,15,"208_HISTORY"
15,49,"208_HISTORY"
49,30,"208_HISTORY"
30,30,"208_HISTORY"
702,30,"208_HISTORY"
209,703,"209_HISTORY"
703,26,"209_HISTORY"
26,23,"209_HISTORY"
23,18,"209_HISTORY"
18,33,"209_HISTORY"
703,33,"209_HISTORY"
210,704,"210_HISTORY"
704,33,"210_HISTORY"
33,14,"210_HISTORY"
14,26,"210_HISTORY"
26,42,"210_HISTORY"
42,39,"210_HISTORY"
704,39,"210_HISTORY"
211,705,"211_HISTORY"
705,19,"211_HISTORY"
19,41,"211_HISTORY"
705,41,"211_HISTORY"
212,706,"212_HISTORY"
706,43,"212_HISTORY"
43,43,"212_HISTORY"
706,43,"212_HISTORY"
213,707,"213_HISTORY"
707,32,"213_HISTORY"
32,32,"213_HISTORY"
32,45,"213_HISTORY"
707,45,"213_HISTORY"
214,708,"214_HISTORY"
708,25,"214_HISTORY"
25,2,"214_HISTORY"
2,27,"214_HISTORY"
27,41,"214_HISTORY"
41,41,"214_HISTORY"
41,25,"214_HISTORY"
25,47,"214_HISTORY"
708,47,"214_HISTORY"
215,709,"215_HISTORY"
709,44,"215_HISTORY"
44,44,"215_HISTORY"
44,48,"215_HISTORY"
48,48,"215_HISTORY"
709,48,"215_HISTORY"
216,710,"216_HISTORY"
710,24,"216_HISTORY"
24,44,"216_HISTORY"
44,38,"216_HISTORY"
38,50,"216_HISTORY"
50,50,"216_HISTORY"
710,50,"216_HISTORY"
217,711,"217_HISTORY"
711,25,"217_HISTORY"
25,2,"217_HISTORY"
711,2,"217_HISTORY"
218,712,"218_HISTORY"
712,16,"218_HISTORY"
16,6,"218_HISTORY"
6,17,"218_HISTORY"
17,46,"218_HISTORY"
46,5,"218_HISTORY"
712,5,"218_HISTORY"
219,713,"219_HISTORY"
713,11,"219_HISTORY"
11,26,"219_HISTORY"
26,24,"219_HISTORY"
713,24,"219_HISTORY"
220,714,"220_HISTORY"
714,30,"220_HISTORY"
30,11,"220_HISTORY"
11,30,"220_HISTORY"
30,30,"220_HISTORY"
714,30,"220_HISTORY"
221,715,"221_HISTORY"
715,1,"221_HISTORY"
1,14,"221_HISTORY"
14,1,"221_HISTORY"
1,33,"221_HISTORY"
715,33,"221_HISTORY"
222,716,"222_HISTORY"
716,26,"222_HISTORY"
26,14,"222_HISTORY"
14,26,"222_HISTORY"
26,49,"222_HISTORY"
49,26,"222_HISTORY"
26,39,"222_HISTORY"
716,39,"222_HISTORY"
223,717,"223_HISTORY"
717,47,"223_HISTORY"
47,10,"223_HISTORY"
10,25,"223_HISTORY"
25,41,"223_HISTORY"
717,41,"223_HISTORY"
224,718,"224_HISTORY"
718,43,"224_HISTORY"
43,43,"224_HISTORY"
718,43,"224_HISTORY"
225,719,"225_HISTORY"
719,5,"225_HISTORY"
5,9,"225_HISTORY"
9,9,"225_HISTORY"
9,8,"225_HISTORY"
8,45,"225_HISTORY"
719,45,"225_HISTORY"
226,720,"226_HISTORY"
720,25,"226_HISTORY"
25,48,"226_HISTORY"
720,48,"226_HISTORY"
227,721,"227_HISTORY"
721,48,"227_HISTORY"
48,50,"227_HISTORY"
721,50,"227_HISTORY"
228,722,"228_HISTORY"
722,23,"228_HISTORY"
23,2,"228_HISTORY"
722,2,"228_HISTORY"
229,723,"229_HISTORY"
723,20,"229_HISTORY"
20,5,"229_HISTORY"
723,5,"229_HISTORY"
230,724,"230_HISTORY"
724,26,"230_HISTORY"
26,50,"230_HISTORY"
50,24,"230_HISTORY"
724,24,"230_HISTORY"
231,725,"231_HISTORY"
725,6,"231_HISTORY"
6,15,"231_HISTORY"
15,30,"231_HISTORY"
725,30,"231_HISTORY"
232,726,"232_HISTORY"
