"from","to","type"
47,342,"EMPLOYS"
47,381,"EMPLOYS"
47,411,"EMPLOYS"
48,298,"EMPLOYS"
48,343,"EMPLOYS"
48,382,"EMPLOYS"
48,412,"EMPLOYS"
48,435,"EMPLOYS"
49,299,"EMPLOYS"
49,344,"EMPLOYS"
49,383,"EMPLOYS"
49,413,"EMPLOYS"
49,436,"EMPLOYS"
49,449,"EMPLOYS"
49,461,"EMPLOYS"
49,472,"EMPLOYS"
49,483,"EMPLOYS"
49,493,"EMPLOYS"
49,500,"EMPLOYS"
50,300,"EMPLOYS"
50,345,"EMPLOYS"
