"id","label","CoSize","RiskLevel","TSLNo","outcome"
"1104","TSL",NA,NA,"19711974",NA
"1105","TSL",NA,NA,"95422823",NA
"1106","TSL",NA,NA,"19615394",NA
"1107","TSL",NA,NA,"78753491",NA
"1108","TSL",NA,NA,"68593681",NA
"1109","TSL",NA,NA,"91486781",NA
"1110","TSL",NA,NA,"79126276",NA
"1111","TSL",NA,NA,"91644883",NA
"1112","TSL",NA,NA,"60502453",NA
"1113","TSL",NA,NA,"50641560",NA
"1114","TSL",NA,NA,"09571803",NA
"1115","TSL",NA,NA,"02112806",NA
"1116","TSL",NA,NA,"20498038",NA
"1117","TSL",NA,NA,"99422053",NA
"1118","TSL",NA,NA,"57643997",NA
"1119","TSL",NA,NA,"02919498",NA
"1120","TSL",NA,NA,"30110247",NA
"1121","TSL",NA,NA,"52653775",NA
"1122","TSL",NA,NA,"83973994",NA
"1123","TSL",NA,NA,"20843133",NA
"1124","TSL",NA,NA,"20888730",NA
"1125","TSL",NA,NA,"90542123",NA
"1126","TSL",NA,NA,"00890380",NA
"1127","TSL",NA,NA,"41219185",NA
"1128","TSL",NA,NA,"60098336",NA
"1129","TSL",NA,NA,"93863111",NA
"1130","TSL",NA,NA,"52904939",NA
"1131","TSL",NA,NA,"05979525",NA
"1132","TSL",NA,NA,"08757523",NA
"1133","TSL",NA,NA,"27989106",NA
"1134","TSL",NA,NA,"32927173",NA
"1135","TSL",NA,NA,"47558428",NA
"1136","TSL",NA,NA,"81775405",NA
"1137","TSL",NA,NA,"48411391",NA
"1138","TSL",NA,NA,"89827575",NA
"1139","TSL",NA,NA,"43941538",NA
"1140","TSL",NA,NA,"77113972",NA
"1141","TSL",NA,NA,"93344911",NA
"1142","TSL",NA,NA,"92874349",NA
"1143","TSL",NA,NA,"00634969",NA
"1144","TSL",NA,NA,"94468131",NA
"1145","TSL",NA,NA,"97768876",NA
"1146","TSL",NA,NA,"37377923",NA
"1147","TSL",NA,NA,"85675690",NA
"1148","TSL",NA,NA,"07274471",NA
"1149","TSL",NA,NA,"30271950",NA
"1150","TSL",NA,NA,"19013363",NA
"1151","TSL",NA,NA,"86109413",NA
"1152","TSL",NA,NA,"64821203",NA
"1153","TSL",NA,NA,"50212509",NA
"1154","TSL",NA,NA,"11571395",NA
"1155","TSL",NA,NA,"16098459",NA
"1156","TSL",NA,NA,"64515491",NA
"1157","TSL",NA,NA,"42365490",NA
"1158","TSL",NA,NA,"95087432",NA
"1159","TSL",NA,NA,"03921277",NA
"1160","TSL",NA,NA,"50872229",NA
"1161","TSL",NA,NA,"97226031",NA
"1162","TSL",NA,NA,"71166011",NA
"1163","TSL",NA,NA,"93680210",NA
"1164","TSL",NA,NA,"07700547",NA
"1165","TSL",NA,NA,"31712493",NA
"1166","TSL",NA,NA,"10849862",NA
"1167","TSL",NA,NA,"78143030",NA
"1168","TSL",NA,NA,"40080346",NA
"1169","TSL",NA,NA,"39511918",NA
"1170","TSL",NA,NA,"94772880",NA
"1171","TSL",NA,NA,"47449784",NA
"1172","TSL",NA,NA,"55444159",NA
"1173","TSL",NA,NA,"26563195",NA
"1174","TSL",NA,NA,"92554485",NA
"1175","TSL",NA,NA,"61774921",NA
"1176","TSL",NA,NA,"60630886",NA
"1177","TSL",NA,NA,"10626117",NA
"1178","TSL",NA,NA,"56571397",NA
"1179","TSL",NA,NA,"30142652",NA
"1180","TSL",NA,NA,"98615281",NA
"1181","TSL",NA,NA,"82148460",NA
"1182","TSL",NA,NA,"55621421",NA
"1183","TSL",NA,NA,"33790794",NA
"1184","TSL",NA,NA,"83570456",NA
"1185","TSL",NA,NA,"91287332",NA
"1186","TSL",NA,NA,"65163624",NA
"1187","TSL",NA,NA,"34971013",NA
"1188","TSL",NA,NA,"79620794",NA
"1189","TSL",NA,NA,"69358976",NA
"1190","TSL",NA,NA,"03919394",NA
"1191","TSL",NA,NA,"16835252",NA
"1192","TSL",NA,NA,"64985366",NA
"1193","TSL",NA,NA,"66039062",NA
"1194","TSL",NA,NA,"52221108",NA
"1195","TSL",NA,NA,"10601345",NA
"1196","TSL",NA,NA,"15891675",NA
"1197","TSL",NA,NA,"72096534",NA
"1198","TSL",NA,NA,"83172494",NA
"1199","TSL",NA,NA,"89639620",NA
"1200","TSL",NA,NA,"88773052",NA
"1201","TSL",NA,NA,"52526842",NA
"1202","TSL",NA,NA,"88180427",NA
"1203","TSL",NA,NA,"77884257",NA
"1204","TSL",NA,NA,"47694539",NA
"1205","TSL",NA,NA,"79993255",NA
"1206","TSL",NA,NA,"24354289",NA
"1207","TSL",NA,NA,"18878418",NA
"1208","TSL",NA,NA,"10553165",NA
"1209","TSL",NA,NA,"94497317",NA
"1210","TSL",NA,NA,"93655330",NA
"1211","TSL",NA,NA,"53306826",NA
"1212","TSL",NA,NA,"60367345",NA
"1213","TSL",NA,NA,"25150236",NA
"1214","TSL",NA,NA,"23363538",NA
"1215","TSL",NA,NA,"28224072",NA
"1216","TSL",NA,NA,"56708811",NA
"1217","TSL",NA,NA,"83504841",NA
"1218","TSL",NA,NA,"84383863",NA
"1219","TSL",NA,NA,"77846864",NA
"1220","TSL",NA,NA,"49100544",NA
"1221","TSL",NA,NA,"43585874",NA
"1222","TSL",NA,NA,"59637213",NA
"1223","TSL",NA,NA,"16040446",NA
"1224","TSL",NA,NA,"17304046",NA
"1225","TSL",NA,NA,"68281674",NA
"1226","TSL",NA,NA,"46952678",NA
"1227","TSL",NA,NA,"61552460",NA
"1228","TSL",NA,NA,"30104372",NA
"1229","TSL",NA,NA,"33594070",NA
"1230","TSL",NA,NA,"93470861",NA
"1231","TSL",NA,NA,"80126171",NA
"1232","TSL",NA,NA,"46235529",NA
"1233","TSL",NA,NA,"70841904",NA
"1234","TSL",NA,NA,"56013608",NA
"1235","TSL",NA,NA,"67697743",NA
"1236","TSL",NA,NA,"94496646",NA
"1237","TSL",NA,NA,"87013436",NA
"1238","TSL",NA,NA,"14880024",NA
"1239","TSL",NA,NA,"30946593",NA
"1240","TSL",NA,NA,"75365227",NA
"1241","TSL",NA,NA,"03518685",NA
"1242","TSL",NA,NA,"44511682",NA
"1243","TSL",NA,NA,"18750145",NA
"1244","TSL",NA,NA,"16573684",NA
"1245","TSL",NA,NA,"91023722",NA
"1246","TSL",NA,NA,"81916574",NA
"1247","TSL",NA,NA,"84957281",NA
"1248","TSL",NA,NA,"01859358",NA
"1249","TSL",NA,NA,"17786643",NA
"1250","TSL",NA,NA,"19898880",NA
"1251","TSL",NA,NA,"06196453",NA
"1252","TSL",NA,NA,"89192551",NA
"1253","TSL",NA,NA,"26193637",NA
"1254","TSL",NA,NA,"86163887",NA
"1255","TSL",NA,NA,"19266793",NA
"1256","TSL",NA,NA,"51441672",NA
"1257","TSL",NA,NA,"33228981",NA
"1258","TSL",NA,NA,"30834744",NA
"1259","TSL",NA,NA,"00199563",NA
"1260","TSL",NA,NA,"78992260",NA
"1261","TSL",NA,NA,"13259312",NA
"1262","TSL",NA,NA,"27250870",NA
"1263","TSL",NA,NA,"13090154",NA
"1264","TSL",NA,NA,"98854662",NA
"1265","TSL",NA,NA,"37638843",NA
"1266","TSL",NA,NA,"25542554",NA
"1267","TSL",NA,NA,"04694625",NA
"1268","TSL",NA,NA,"59469402",NA
"1269","TSL",NA,NA,"09856934",NA
"1270","TSL",NA,NA,"90512643",NA
"1271","TSL",NA,NA,"40633355",NA
"1272","TSL",NA,NA,"83844749",NA
"1273","TSL",NA,NA,"41800060",NA
"1274","TSL",NA,NA,"72753637",NA
"1275","TSL",NA,NA,"78621058",NA
"1276","TSL",NA,NA,"53020729",NA
"1277","TSL",NA,NA,"14194547",NA
"1278","TSL",NA,NA,"90808865",NA
"1279","TSL",NA,NA,"87777607",NA
"1280","TSL",NA,NA,"27153087",NA
"1281","TSL",NA,NA,"50702094",NA
"1282","TSL",NA,NA,"91755413",NA
"1283","TSL",NA,NA,"16431662",NA
"1284","TSL",NA,NA,"91958611",NA
"1285","TSL",NA,NA,"87691474",NA
"1286","TSL",NA,NA,"02969911",NA
"1287","TSL",NA,NA,"87486460",NA
"1288","TSL",NA,NA,"78808822",NA
"1289","TSL",NA,NA,"26863445",NA
"1290","TSL",NA,NA,"85219716",NA
"1291","TSL",NA,NA,"92302349",NA
"1292","TSL",NA,NA,"91567425",NA
"1293","TSL",NA,NA,"86730451",NA
"1294","TSL",NA,NA,"18540340",NA
"1295","TSL",NA,NA,"67144367",NA
"1296","TSL",NA,NA,"80726698",NA
"1297","TSL",NA,NA,"44269459",NA
"1298","TSL",NA,NA,"11065123",NA
"1299","TSL",NA,NA,"54367962",NA
"1300","TSL",NA,NA,"48028130",NA
"1301","TSL",NA,NA,"81670063",NA
"1302","TSL",NA,NA,"27636209",NA
"1303","TSL",NA,NA,"41626367",NA
"1304","TSL",NA,NA,"44250651",NA
"1305","TSL",NA,NA,"77923193",NA
"1306","TSL",NA,NA,"73598702",NA
"1307","TSL",NA,NA,"55324031",NA
"1308","TSL",NA,NA,"86074542",NA
"1309","TSL",NA,NA,"48538023",NA
"1310","TSL",NA,NA,"96813122",NA
"1311","TSL",NA,NA,"77777824",NA
"1312","TSL",NA,NA,"95619351",NA
"1313","TSL",NA,NA,"37759805",NA
"1314","TSL",NA,NA,"76202731",NA
"1315","TSL",NA,NA,"22665432",NA
"1316","TSL",NA,NA,"50223859",NA
"1317","TSL",NA,NA,"69690499",NA
"1318","TSL",NA,NA,"73046770",NA
"1319","TSL",NA,NA,"50271547",NA
"1320","TSL",NA,NA,"74170677",NA
"1321","TSL",NA,NA,"38019480",NA
"1322","TSL",NA,NA,"65948186",NA
"1323","TSL",NA,NA,"99018145",NA
"1324","TSL",NA,NA,"88322150",NA
"1325","TSL",NA,NA,"90095854",NA
"1326","TSL",NA,NA,"00162257",NA
"1327","TSL",NA,NA,"51013692",NA
"1328","TSL",NA,NA,"91940626",NA
"1329","TSL",NA,NA,"87042695",NA
"1330","TSL",NA,NA,"75242933",NA
"1331","TSL",NA,NA,"02788328",NA
"1332","TSL",NA,NA,"51945799",NA
"1333","TSL",NA,NA,"18441428",NA
"1334","TSL",NA,NA,"90045367",NA
"1335","TSL",NA,NA,"01939959",NA
"1336","TSL",NA,NA,"97620863",NA
"1337","TSL",NA,NA,"75082393",NA
"1338","TSL",NA,NA,"33400816",NA
"1339","TSL",NA,NA,"10999092",NA
"1340","TSL",NA,NA,"00228035",NA
"1341","TSL",NA,NA,"91848013",NA
"1342","TSL",NA,NA,"68553322",NA
"1343","TSL",NA,NA,"00026522",NA
"1344","TSL",NA,NA,"64818825",NA
