"from","to","type"
32,17,"82_HISTORY"
17,11,"82_HISTORY"
11,32,"82_HISTORY"
38,26,"83_HISTORY"
26,33,"83_HISTORY"
9,1,"84_HISTORY"
1,34,"84_HISTORY"
35,39,"85_HISTORY"
39,8,"85_HISTORY"
8,39,"85_HISTORY"
39,35,"85_HISTORY"
47,41,"86_HISTORY"
41,36,"86_HISTORY"
10,50,"87_HISTORY"
50,37,"87_HISTORY"
17,50,"88_HISTORY"
50,38,"88_HISTORY"
37,17,"89_HISTORY"
17,17,"89_HISTORY"
17,39,"89_HISTORY"
44,11,"90_HISTORY"
11,39,"90_HISTORY"
39,39,"90_HISTORY"
39,40,"90_HISTORY"
25,40,"91_HISTORY"
40,27,"91_HISTORY"
27,36,"91_HISTORY"
36,41,"91_HISTORY"
42,42,"92_HISTORY"
42,29,"92_HISTORY"
29,42,"92_HISTORY"
39,43,"93_HISTORY"
44,17,"94_HISTORY"
17,44,"94_HISTORY"
11,32,"95_HISTORY"
32,45,"95_HISTORY"
45,45,"95_HISTORY"
45,45,"95_HISTORY"
46,46,"96_HISTORY"
46,46,"96_HISTORY"
41,36,"97_HISTORY"
36,25,"97_HISTORY"
25,36,"97_HISTORY"
36,27,"97_HISTORY"
27,47,"97_HISTORY"
21,48,"98_HISTORY"
49,46,"99_HISTORY"
46,20,"99_HISTORY"
20,49,"99_HISTORY"
48,27,"100_HISTORY"
27,35,"100_HISTORY"
35,50,"100_HISTORY"
50,50,"100_HISTORY"
2,36,"102_HISTORY"
36,2,"102_HISTORY"
9,32,"104_HISTORY"
32,32,"104_HISTORY"
32,5,"104_HISTORY"
49,34,"105_HISTORY"
34,9,"105_HISTORY"
9,7,"105_HISTORY"
16,9,"106_HISTORY"
19,50,"107_HISTORY"
50,47,"107_HISTORY"
47,37,"107_HISTORY"
37,10,"107_HISTORY"
27,27,"109_HISTORY"
27,43,"109_HISTORY"
43,12,"109_HISTORY"
13,13,"110_HISTORY"
13,13,"110_HISTORY"
13,9,"110_HISTORY"
9,13,"110_HISTORY"
7,15,"111_HISTORY"
15,15,"111_HISTORY"
7,5,"112_HISTORY"
5,17,"112_HISTORY"
17,17,"112_HISTORY"
17,16,"112_HISTORY"
1,18,"113_HISTORY"
11,1,"114_HISTORY"
1,19,"114_HISTORY"
46,20,"115_HISTORY"
9,9,"116_HISTORY"
9,19,"116_HISTORY"
19,10,"116_HISTORY"
10,21,"116_HISTORY"
26,7,"117_HISTORY"
7,24,"117_HISTORY"
24,24,"117_HISTORY"
24,22,"117_HISTORY"
39,33,"118_HISTORY"
33,23,"118_HISTORY"
23,24,"118_HISTORY"
24,26,"118_HISTORY"
26,23,"118_HISTORY"
25,10,"120_HISTORY"
10,25,"120_HISTORY"
25,41,"122_HISTORY"
41,27,"122_HISTORY"
29,47,"123_HISTORY"
47,28,"123_HISTORY"
28,28,"123_HISTORY"
16,16,"124_HISTORY"
16,43,"124_HISTORY"
43,32,"124_HISTORY"
32,30,"124_HISTORY"
31,19,"125_HISTORY"
19,31,"125_HISTORY"
16,28,"126_HISTORY"
28,32,"126_HISTORY"
39,33,"127_HISTORY"
7,34,"128_HISTORY"
27,27,"129_HISTORY"
27,36,"129_HISTORY"
37,37,"130_HISTORY"
35,39,"131_HISTORY"
10,25,"132_HISTORY"
25,10,"132_HISTORY"
10,40,"132_HISTORY"
41,10,"133_HISTORY"
10,27,"133_HISTORY"
27,41,"133_HISTORY"
41,41,"133_HISTORY"
42,24,"134_HISTORY"
24,42,"134_HISTORY"
49,15,"135_HISTORY"
15,30,"135_HISTORY"
30,6,"135_HISTORY"
6,43,"135_HISTORY"
34,48,"136_HISTORY"
48,17,"136_HISTORY"
17,50,"136_HISTORY"
50,44,"136_HISTORY"
11,41,"137_HISTORY"
41,45,"137_HISTORY"
21,16,"138_HISTORY"
16,46,"138_HISTORY"
46,46,"138_HISTORY"
2,47,"139_HISTORY"
47,47,"139_HISTORY"
48,44,"140_HISTORY"
44,48,"140_HISTORY"
49,49,"141_HISTORY"
44,44,"142_HISTORY"
44,50,"142_HISTORY"
34,11,"143_HISTORY"
11,1,"143_HISTORY"
12,10,"144_HISTORY"
10,47,"144_HISTORY"
47,2,"144_HISTORY"
11,5,"145_HISTORY"
7,34,"146_HISTORY"
34,34,"146_HISTORY"
34,7,"146_HISTORY"
28,11,"148_HISTORY"
11,17,"148_HISTORY"
17,16,"148_HISTORY"
18,26,"149_HISTORY"
26,13,"149_HISTORY"
13,18,"149_HISTORY"
20,20,"150_HISTORY"
23,25,"151_HISTORY"
25,4,"151_HISTORY"
4,24,"151_HISTORY"
30,26,"152_HISTORY"
36,49,"153_HISTORY"
49,27,"153_HISTORY"
6,30,"154_HISTORY"
40,47,"155_HISTORY"
47,47,"155_HISTORY"
47,33,"155_HISTORY"
12,36,"156_HISTORY"
24,39,"157_HISTORY"
25,43,"158_HISTORY"
43,41,"158_HISTORY"
41,36,"158_HISTORY"
36,41,"158_HISTORY"
41,10,"158_HISTORY"
10,24,"158_HISTORY"
24,36,"158_HISTORY"
36,41,"158_HISTORY"
43,39,"159_HISTORY"
39,42,"159_HISTORY"
42,42,"159_HISTORY"
15,43,"160_HISTORY"
44,2,"161_HISTORY"
2,44,"161_HISTORY"
17,5,"162_HISTORY"
5,48,"162_HISTORY"
48,45,"162_HISTORY"
34,47,"163_HISTORY"
50,38,"164_HISTORY"
38,48,"164_HISTORY"
30,8,"165_HISTORY"
8,8,"165_HISTORY"
8,38,"165_HISTORY"
38,49,"165_HISTORY"
44,48,"166_HISTORY"
48,48,"166_HISTORY"
48,50,"166_HISTORY"
21,21,"167_HISTORY"
21,34,"167_HISTORY"
34,1,"167_HISTORY"
1,1,"167_HISTORY"
36,47,"168_HISTORY"
47,2,"168_HISTORY"
43,7,"170_HISTORY"
2,2,"171_HISTORY"
2,36,"171_HISTORY"
36,24,"171_HISTORY"
24,5,"171_HISTORY"
5,10,"171_HISTORY"
5,5,"172_HISTORY"
5,29,"172_HISTORY"
29,16,"172_HISTORY"
18,18,"173_HISTORY"
20,20,"174_HISTORY"
2,25,"175_HISTORY"
25,22,"175_HISTORY"
22,24,"175_HISTORY"
26,26,"176_HISTORY"
26,26,"176_HISTORY"
6,42,"177_HISTORY"
42,43,"177_HISTORY"
43,15,"177_HISTORY"
15,32,"177_HISTORY"
32,30,"177_HISTORY"
35,22,"178_HISTORY"
22,33,"178_HISTORY"
26,40,"179_HISTORY"
40,23,"179_HISTORY"
23,14,"179_HISTORY"
14,39,"179_HISTORY"
27,36,"180_HISTORY"
36,41,"180_HISTORY"
22,15,"181_HISTORY"
15,43,"181_HISTORY"
44,44,"182_HISTORY"
50,45,"183_HISTORY"
25,25,"184_HISTORY"
25,10,"184_HISTORY"
10,25,"184_HISTORY"
25,36,"184_HISTORY"
36,47,"184_HISTORY"
28,22,"185_HISTORY"
22,48,"185_HISTORY"
42,38,"186_HISTORY"
38,17,"186_HISTORY"
17,48,"186_HISTORY"
48,50,"186_HISTORY"
7,34,"187_HISTORY"
34,1,"187_HISTORY"
1,1,"187_HISTORY"
47,36,"188_HISTORY"
36,27,"188_HISTORY"
27,45,"188_HISTORY"
45,2,"188_HISTORY"
9,5,"189_HISTORY"
5,5,"189_HISTORY"
2,26,"190_HISTORY"
26,47,"190_HISTORY"
47,10,"190_HISTORY"
33,18,"191_HISTORY"
18,18,"191_HISTORY"
33,48,"192_HISTORY"
48,24,"192_HISTORY"
24,24,"192_HISTORY"
6,18,"193_HISTORY"
18,6,"193_HISTORY"
6,30,"193_HISTORY"
14,33,"194_HISTORY"
33,26,"194_HISTORY"
26,23,"194_HISTORY"
23,46,"194_HISTORY"
46,33,"194_HISTORY"
36,27,"196_HISTORY"
27,47,"196_HISTORY"
47,50,"196_HISTORY"
50,47,"196_HISTORY"
47,27,"196_HISTORY"
27,41,"196_HISTORY"
43,6,"197_HISTORY"
6,43,"197_HISTORY"
43,43,"197_HISTORY"
45,16,"199_HISTORY"
16,16,"199_HISTORY"
16,45,"199_HISTORY"
16,25,"200_HISTORY"
25,21,"200_HISTORY"
21,47,"200_HISTORY"
44,48,"201_HISTORY"
44,19,"202_HISTORY"
19,42,"202_HISTORY"
42,44,"202_HISTORY"
44,50,"202_HISTORY"
19,1,"203_HISTORY"
1,18,"203_HISTORY"
18,7,"203_HISTORY"
7,18,"203_HISTORY"
18,1,"203_HISTORY"
36,16,"204_HISTORY"
16,2,"204_HISTORY"
16,45,"205_HISTORY"
45,5,"205_HISTORY"
18,18,"206_HISTORY"
18,18,"206_HISTORY"
23,24,"207_HISTORY"
6,6,"208_HISTORY"
6,15,"208_HISTORY"
15,49,"208_HISTORY"
49,30,"208_HISTORY"
30,30,"208_HISTORY"
26,23,"209_HISTORY"
23,18,"209_HISTORY"
18,33,"209_HISTORY"
33,14,"210_HISTORY"
14,26,"210_HISTORY"
26,42,"210_HISTORY"
42,39,"210_HISTORY"
19,41,"211_HISTORY"
43,43,"212_HISTORY"
32,32,"213_HISTORY"
32,45,"213_HISTORY"
25,2,"214_HISTORY"
2,27,"214_HISTORY"
27,41,"214_HISTORY"
41,41,"214_HISTORY"
41,25,"214_HISTORY"
25,47,"214_HISTORY"
44,44,"215_HISTORY"
44,48,"215_HISTORY"
48,48,"215_HISTORY"
24,44,"216_HISTORY"
44,38,"216_HISTORY"
38,50,"216_HISTORY"
50,50,"216_HISTORY"
25,2,"217_HISTORY"
16,6,"218_HISTORY"
6,17,"218_HISTORY"
17,46,"218_HISTORY"
46,5,"218_HISTORY"
11,26,"219_HISTORY"
26,24,"219_HISTORY"
30,11,"220_HISTORY"
11,30,"220_HISTORY"
30,30,"220_HISTORY"
1,14,"221_HISTORY"
14,1,"221_HISTORY"
1,33,"221_HISTORY"
26,14,"222_HISTORY"
14,26,"222_HISTORY"
26,49,"222_HISTORY"
49,26,"222_HISTORY"
26,39,"222_HISTORY"
47,10,"223_HISTORY"
10,25,"223_HISTORY"
25,41,"223_HISTORY"
43,43,"224_HISTORY"
5,9,"225_HISTORY"
9,9,"225_HISTORY"
9,8,"225_HISTORY"
8,45,"225_HISTORY"
25,48,"226_HISTORY"
48,50,"227_HISTORY"
23,2,"228_HISTORY"
20,5,"229_HISTORY"
26,50,"230_HISTORY"
50,24,"230_HISTORY"
6,15,"231_HISTORY"
15,30,"231_HISTORY"
23,23,"232_HISTORY"
23,43,"232_HISTORY"
43,33,"232_HISTORY"
15,15,"233_HISTORY"
15,6,"233_HISTORY"
6,15,"233_HISTORY"
15,43,"233_HISTORY"
22,32,"234_HISTORY"
32,45,"234_HISTORY"
50,15,"235_HISTORY"
15,50,"235_HISTORY"
50,48,"235_HISTORY"
38,43,"236_HISTORY"
43,44,"236_HISTORY"
44,50,"236_HISTORY"
25,30,"237_HISTORY"
30,30,"237_HISTORY"
30,2,"237_HISTORY"
26,24,"238_HISTORY"
24,24,"238_HISTORY"
43,15,"239_HISTORY"
15,43,"239_HISTORY"
43,16,"239_HISTORY"
16,6,"239_HISTORY"
6,30,"239_HISTORY"
44,33,"240_HISTORY"
30,6,"241_HISTORY"
6,43,"241_HISTORY"
44,50,"243_HISTORY"
50,50,"243_HISTORY"
2,36,"244_HISTORY"
36,10,"244_HISTORY"
10,2,"244_HISTORY"
22,43,"245_HISTORY"
43,37,"245_HISTORY"
37,22,"245_HISTORY"
22,24,"245_HISTORY"
6,30,"246_HISTORY"
14,8,"247_HISTORY"
8,33,"247_HISTORY"
19,45,"249_HISTORY"
45,20,"249_HISTORY"
20,45,"249_HISTORY"
50,48,"250_HISTORY"
48,43,"250_HISTORY"
43,44,"250_HISTORY"
44,43,"250_HISTORY"
43,50,"250_HISTORY"
