"from","to","type"
903,1560,NA
908,1562,NA
903,1564,NA
904,1565,NA
905,1566,NA
904,1567,NA
919,1570,NA
917,1573,NA
921,1574,NA
915,1576,NA
915,1577,NA
916,1579,NA
917,1580,NA
916,1583,NA
922,1586,NA
920,1587,NA
934,1589,NA
931,1590,NA
926,1593,NA
929,1595,NA
936,1598,NA
931,1599,NA
925,1601,NA
935,1602,NA
929,1603,NA
931,1604,NA
947,1605,NA
942,1607,NA
941,1608,NA
946,1611,NA
945,1612,NA
940,1613,NA
940,1615,NA
944,1616,NA
942,1618,NA
945,1619,NA
951,1620,NA
950,1622,NA
956,1623,NA
952,1625,NA
953,1626,NA
950,1629,NA
959,1630,NA
951,1632,NA
956,1633,NA
950,1635,NA
964,1636,NA
966,1637,NA
968,1638,NA
969,1642,NA
971,1644,NA
971,1646,NA
970,1648,NA
968,1649,NA
962,1652,NA
964,1653,NA
983,1654,NA
978,1655,NA
975,1657,NA
978,1659,NA
975,1660,NA
982,1661,NA
979,1662,NA
979,1663,NA
979,1664,NA
983,1666,NA
988,1667,NA
992,1670,NA
986,1672,NA
988,1673,NA
985,1675,NA
985,1677,NA
988,1678,NA
991,1680,NA
995,1682,NA
990,1685,NA
1007,1687,NA
1003,1690,NA
1005,1693,NA
1003,1694,NA
1006,1697,NA
1001,1700,NA
998,1702,NA
1003,1704,NA
1007,1705,NA
1003,1707,NA
1020,1709,NA
1020,1710,NA
1014,1713,NA
1015,1714,NA
1012,1716,NA
1016,1717,NA
1014,1719,NA
1018,1720,NA
1017,1721,NA
1019,1723,NA
1027,1724,NA
1025,1725,NA
1031,1726,NA
1030,1728,NA
1032,1729,NA
1021,1730,NA
1026,1731,NA
1027,1733,NA
1030,1736,NA
1025,1737,NA
1033,1738,NA
1039,1740,NA
1038,1743,NA
1037,1745,NA
1039,1746,NA
1038,1747,NA
1040,1749,NA
1040,1750,NA
1043,1751,NA
1037,1752,NA
1052,1753,NA
1048,1754,NA
1047,1756,NA
1052,1757,NA
1054,1758,NA
1047,1759,NA
1051,1761,NA
1051,1762,NA
1056,1763,NA
1052,1765,NA
1059,1766,NA
1057,1768,NA
1058,1770,NA
1062,1771,NA
1064,1773,NA
1062,1774,NA
1062,1776,NA
1068,1780,NA
1059,1781,NA
1067,1784,NA
1070,1785,NA
1069,1787,NA
1078,1789,NA
1071,1791,NA
1080,1792,NA
1073,1793,NA
1079,1795,NA
1073,1796,NA
1076,1797,NA
1074,1799,NA
1083,1801,NA
1084,1802,NA
1083,1804,NA
1088,1805,NA
1087,1806,NA
1086,1807,NA
1085,1809,NA
1087,1811,NA
1083,1812,NA
1091,1813,NA
1096,1815,NA
1093,1816,NA
1099,1817,NA
1102,1819,NA
1101,1820,NA
1093,1821,NA
1103,1822,NA
1102,1824,NA
1102,1826,NA
1103,1829,NA
1114,1830,NA
1110,1831,NA
1111,1833,NA
1107,1836,NA
1107,1838,NA
1106,1839,NA
1108,1841,NA
1116,1842,NA
1106,1843,NA
1113,1846,NA
1126,1849,NA
1121,1852,NA
1124,1854,NA
1117,1855,NA
1121,1856,NA
1126,1858,NA
1122,1860,NA
1118,1863,NA
1124,1866,NA
1117,1869,NA
1133,1872,NA
1140,1874,NA
1132,1875,NA
1136,1877,NA
1131,1878,NA
1134,1879,NA
1140,1881,NA
1129,1883,NA
1129,1884,NA
1136,1885,NA
1151,1886,NA
1144,1888,NA
1142,1890,NA
1150,1891,NA
1146,1892,NA
1150,1894,NA
1152,1896,NA
1151,1898,NA
1144,1900,NA
1149,1902,NA
1162,1904,NA
1156,1905,NA
1162,1906,NA
1159,1908,NA
1162,1910,NA
1157,1911,NA
1164,1914,NA
1156,1915,NA
1158,1919,NA
1158,1920,NA
1175,1921,NA
1175,1922,NA
1166,1923,NA
1165,1926,NA
1167,1927,NA
1166,1928,NA
1173,1929,NA
1166,1932,NA
1170,1933,NA
1171,1935,NA
1178,1937,NA
1181,1939,NA
1183,1940,NA
1181,1942,NA
1188,1945,NA
1186,1946,NA
1183,1947,NA
1177,1948,NA
1186,1950,NA
1182,1952,NA
1193,1955,NA
1198,1957,NA
1190,1959,NA
1199,1961,NA
1190,1962,NA
1191,1964,NA
1195,1966,NA
1199,1967,NA
1189,1968,NA
1192,1970,NA
1208,1972,NA
1210,1974,NA
1209,1976,NA
1210,1977,NA
1206,1978,NA
1212,1979,NA
1208,1980,NA
1212,1983,NA
1203,1985,NA
1203,1987,NA
1223,1988,NA
1214,1989,NA
1222,1991,NA
1220,1992,NA
1224,1993,NA
1224,1994,NA
1224,1995,NA
1215,1997,NA
1213,1998,NA
1219,1999,NA
1233,2003,NA
1230,2005,NA
1233,2006,NA
1227,2007,NA
1233,2009,NA
1232,2010,NA
1235,2012,NA
1235,2013,NA
1225,2014,NA
1225,2015,NA
1246,2016,NA
1242,2018,NA
1239,2019,NA
1238,2020,NA
1240,2022,NA
1242,2023,NA
1248,2026,NA
1244,2027,NA
1246,2029,NA
1248,2032,NA
1253,2034,NA
1249,2035,NA
1254,2036,NA
1259,2037,NA
1258,2038,NA
1252,2039,NA
1258,2041,NA
1254,2042,NA
1252,2043,NA
1257,2046,NA
1271,2047,NA
1263,2048,NA
1269,2050,NA
1262,2053,NA
1261,2055,NA
1272,2058,NA
1262,2059,NA
1261,2061,NA
1272,2062,NA
1270,2064,NA
1277,2067,NA
1279,2069,NA
1274,2071,NA
1277,2073,NA
1284,2075,NA
1279,2077,NA
1282,2079,NA
1275,2080,NA
1277,2081,NA
1279,2083,NA
1285,2086,NA
1290,2087,NA
1291,2088,NA
1289,2091,NA
1287,2092,NA
1288,2094,NA
1288,2096,NA
1295,2097,NA
1288,2099,NA
1296,2100,NA
1300,2101,NA
1305,2102,NA
1300,2103,NA
1302,2105,NA
1301,2107,NA
1299,2110,NA
1301,2111,NA
1307,2113,NA
1297,2114,NA
1304,2116,NA
1314,2117,NA
1315,2118,NA
1317,2120,NA
1320,2121,NA
1317,2123,NA
1309,2126,NA
1310,2128,NA
1319,2130,NA
1311,2131,NA
1313,2132,NA
1326,2134,NA
1327,2137,NA
1323,2138,NA
1326,2140,NA
1326,2142,NA
1326,2144,NA
1331,2145,NA
1329,2146,NA
1328,2147,NA
1326,2149,NA
1340,2151,NA
1343,2152,NA
1342,2153,NA
1344,2154,NA
1343,2155,NA
1339,2157,NA
1337,2158,NA
1336,2159,NA
1338,2160,NA
1337,2163,NA
747,2165,NA
752,2166,NA
748,2169,NA
750,2171,NA
746,2172,NA
748,2173,NA
755,2175,NA
752,2176,NA
746,2177,NA
753,2179,NA
757,2180,NA
759,2181,NA
761,2183,NA
765,2184,NA
761,2185,NA
758,2186,NA
768,2187,NA
757,2188,NA
767,2190,NA
759,2192,NA
789,2193,NA
787,2194,NA
786,2197,NA
786,2199,NA
791,2201,NA
787,2204,NA
786,2206,NA
782,2207,NA
782,2208,NA
790,2209,NA
799,2211,NA
801,2213,NA
801,2214,NA
796,2216,NA
796,2217,NA
799,2219,NA
794,2220,NA
794,2222,NA
794,2223,NA
803,2226,NA
821,2227,NA
820,2228,NA
821,2230,NA
817,2231,NA
826,2232,NA
818,2234,NA
819,2235,NA
820,2237,NA
819,2238,NA
820,2240,NA
846,2241,NA
851,2243,NA
847,2245,NA
848,2247,NA
850,2249,NA
849,2251,NA
841,2252,NA
849,2254,NA
843,2256,NA
848,2258,NA
861,2260,NA
856,2261,NA
862,2262,NA
858,2263,NA
861,2264,NA
854,2265,NA
858,2267,NA
861,2268,NA
856,2269,NA
854,2270,NA
866,2272,NA
873,2274,NA
865,2275,NA
876,2276,NA
873,2277,NA
867,2279,NA
874,2281,NA
876,2283,NA
873,2284,NA
871,2285,NA
878,2286,NA
885,2287,NA
878,2288,NA
882,2289,NA
886,2291,NA
888,2293,NA
884,2294,NA
882,2295,NA
888,2298,NA
880,2300,NA
890,2301,NA
896,2302,NA
891,2305,NA
890,2306,NA
893,2308,NA
891,2311,NA
900,2313,NA
899,2314,NA
893,2317,NA
894,2319,NA
913,2321,NA
920,2322,NA
915,2323,NA
922,2325,NA
922,2327,NA
916,2329,NA
914,2330,NA
919,2332,NA
921,2334,NA
923,2336,NA
929,2338,NA
931,2340,NA
931,2341,NA
935,2342,NA
930,2344,NA
926,2346,NA
930,2347,NA
930,2349,NA
931,2350,NA
926,2351,NA
958,2354,NA
960,2356,NA
954,2358,NA
951,2359,NA
956,2361,NA
960,2363,NA
957,2364,NA
950,2365,NA
958,2366,NA
952,2368,NA
965,2369,NA
962,2371,NA
965,2372,NA
961,2374,NA
968,2375,NA
965,2377,NA
971,2378,NA
963,2380,NA
968,2381,NA
968,2382,NA
981,2384,NA
982,2387,NA
974,2388,NA
973,2390,NA
974,2393,NA
979,2395,NA
973,2397,NA
981,2398,NA
975,2400,NA
983,2402,NA
993,2404,NA
986,2406,NA
995,2407,NA
986,2409,NA
989,2410,NA
988,2411,NA
987,2412,NA
992,2414,NA
995,2416,NA
988,2417,NA
1005,2419,NA
1004,2420,NA
999,2422,NA
1008,2423,NA
1002,2425,NA
1004,2427,NA
1001,2428,NA
1002,2429,NA
1003,2430,NA
997,2431,NA
1020,2432,NA
1012,2434,NA
1016,2435,NA
1016,2436,NA
1019,2437,NA
1009,2440,NA
1010,2441,NA
1012,2443,NA
1016,2444,NA
1009,2445,NA
1025,2447,NA
1026,2449,NA
1026,2451,NA
1023,2454,NA
1023,2456,NA
1030,2458,NA
1024,2460,NA
1028,2461,NA
1022,2463,NA
1029,2464,NA
1042,2466,NA
1039,2467,NA
1033,2469,NA
1036,2472,NA
1034,2473,NA
1044,2474,NA
1042,2475,NA
1041,2477,NA
1044,2479,NA
1039,2480,NA
1050,2482,NA
1050,2483,NA
1055,2485,NA
1045,2486,NA
1055,2487,NA
1054,2489,NA
1055,2491,NA
1045,2492,NA
1055,2494,NA
1047,2495,NA
1058,2497,NA
1068,2500,NA
1062,2503,NA
1060,2505,NA
1063,2506,NA
1061,2507,NA
1065,2508,NA
1067,2510,NA
1062,2512,NA
1058,2514,NA
1074,2515,NA
1079,2517,NA
1069,2520,NA
1072,2522,NA
1072,2525,NA
1072,2527,NA
1073,2528,NA
1078,2529,NA
1070,2532,NA
1069,2533,NA
1100,2534,NA
1097,2535,NA
1101,2537,NA
1098,2538,NA
1095,2540,NA
1094,2541,NA
1101,2542,NA
1102,2543,NA
1101,2545,NA
1097,2548,NA
1115,2550,NA
1108,2551,NA
1107,2552,NA
1112,2553,NA
1105,2554,NA
1116,2555,NA
1105,2558,NA
1109,2559,NA
1109,2561,NA
1108,2562,NA
1127,2563,NA
1125,2564,NA
1123,2566,NA
1120,2567,NA
1118,2568,NA
1125,2570,NA
1124,2571,NA
1127,2573,NA
1120,2575,NA
1122,2576,NA
1140,2577,NA
1131,2580,NA
1134,2581,NA
1130,2583,NA
1136,2585,NA
1129,2586,NA
1133,2587,NA
1133,2589,NA
1135,2590,NA
1129,2592,NA
1147,2593,NA
1144,2594,NA
1148,2595,NA
1146,2596,NA
1141,2598,NA
1141,2600,NA
1143,2601,NA
1144,2602,NA
1144,2603,NA
1143,2605,NA
1171,2606,NA
1175,2608,NA
1170,2611,NA
1170,2612,NA
1173,2613,NA
1169,2614,NA
1168,2616,NA
1171,2618,NA
1168,2619,NA
1173,2621,NA
1187,2622,NA
1180,2624,NA
1186,2625,NA
1186,2628,NA
1185,2630,NA
1182,2631,NA
1184,2633,NA
1177,2634,NA
1185,2637,NA
1183,2638,NA
1208,2640,NA
1203,2642,NA
1205,2643,NA
1209,2644,NA
1209,2646,NA
1208,2649,NA
1212,2650,NA
1206,2652,NA
1210,2653,NA
1203,2655,NA
1223,2656,NA
1217,2657,NA
1214,2658,NA
1215,2660,NA
1222,2661,NA
1221,2663,NA
1220,2664,NA
1223,2666,NA
1219,2668,NA
1217,2670,NA
1229,2671,NA
1226,2673,NA
1233,2675,NA
1226,2676,NA
1226,2678,NA
1225,2680,NA
1235,2683,NA
1232,2684,NA
1231,2685,NA
1232,2686,NA
1244,2688,NA
1239,2690,NA
1244,2692,NA
1239,2694,NA
1239,2696,NA
1248,2697,NA
1243,2699,NA
1246,2700,NA
1237,2702,NA
1245,2704,NA
1257,2705,NA
1259,2706,NA
1250,2708,NA
1255,2709,NA
1260,2710,NA
1259,2711,NA
1251,2714,NA
1259,2717,NA
1254,2718,NA
1250,2720,NA
1263,2721,NA
1266,2723,NA
1268,2724,NA
1271,2725,NA
1265,2726,NA
1268,2728,NA
1262,2730,NA
1262,2731,NA
1272,2733,NA
1264,2736,NA
1275,2737,NA
1281,2738,NA
1279,2739,NA
1283,2741,NA
1283,2742,NA
1280,2745,NA
1282,2746,NA
1275,2747,NA
1282,2749,NA
1273,2751,NA
1289,2752,NA
1290,2753,NA
1293,2754,NA
1296,2756,NA
1291,2757,NA
1293,2758,NA
1291,2760,NA
1293,2761,NA
1296,2762,NA
1290,2763,NA
1306,2765,NA
1303,2767,NA
1298,2770,NA
1306,2772,NA
1306,2774,NA
1304,2776,NA
1302,2777,NA
1303,2778,NA
1304,2779,NA
1302,2780,NA
1318,2782,NA
1316,2783,NA
1310,2785,NA
1311,2789,NA
1310,2790,NA
1313,2792,NA
1310,2795,NA
1318,2797,NA
1312,2800,NA
1309,2801,NA
1322,2802,NA
1332,2803,NA
1321,2804,NA
1323,2806,NA
1323,2807,NA
1327,2808,NA
1325,2809,NA
1326,2811,NA
1321,2813,NA
1328,2815,NA
1343,2816,NA
1336,2818,NA
1338,2819,NA
1336,2820,NA
1338,2822,NA
1334,2824,NA
1339,2825,NA
1333,2826,NA
1335,2828,NA
1343,2829,NA
756,2831,NA
752,2832,NA
754,2833,NA
755,2835,NA
748,2836,NA
752,2837,NA
755,2839,NA
754,2840,NA
745,2843,NA
756,2846,NA
765,2848,NA
761,2850,NA
759,2851,NA
759,2853,NA
761,2854,NA
763,2856,NA
765,2857,NA
766,2859,NA
759,2861,NA
757,2862,NA
797,2863,NA
799,2864,NA
800,2866,NA
793,2868,NA
802,2869,NA
797,2872,NA
795,2874,NA
799,2875,NA
795,2877,NA
800,2879,NA
824,2881,NA
818,2882,NA
821,2884,NA
822,2887,NA
819,2888,NA
827,2889,NA
820,2891,NA
821,2893,NA
822,2894,NA
820,2895,NA
860,2896,NA
860,2898,NA
856,2899,NA
857,2902,NA
858,2905,NA
864,2906,NA
858,2907,NA
857,2909,NA
853,2911,NA
856,2913,NA
935,2915,NA
933,2916,NA
932,2918,NA
927,2919,NA
928,2922,NA
931,2923,NA
927,2925,NA
930,2927,NA
936,2930,NA
925,2931,NA
952,2932,NA
954,2934,NA
954,2936,NA
959,2937,NA
956,2940,NA
952,2941,NA
951,2942,NA
958,2944,NA
955,2946,NA
950,2948,NA
974,2949,NA
982,2951,NA
978,2953,NA
982,2955,NA
975,2956,NA
981,2957,NA
973,2958,NA
977,2959,NA
974,2962,NA
973,2963,NA
1021,2965,NA
1024,2967,NA
1023,2968,NA
1032,2970,NA
1024,2971,NA
1022,2972,NA
1032,2974,NA
1023,2975,NA
1021,2976,NA
1025,2979,NA
1056,2981,NA
1051,2984,NA
1055,2986,NA
1048,2987,NA
1048,2990,NA
1053,2991,NA
1054,2992,NA
1054,2993,NA
1049,2994,NA
1052,2996,NA
1067,2998,NA
1063,3000,NA
1065,3001,NA
1068,3002,NA
1068,3003,NA
1058,3004,NA
1061,3006,NA
1064,3007,NA
1068,3008,NA
1060,3009,NA
1098,3010,NA
1093,3012,NA
1094,3013,NA
1095,3015,NA
1103,3016,NA
1103,3017,NA
1094,3018,NA
1095,3020,NA
1099,3021,NA
1097,3022,NA
1130,3023,NA
1137,3025,NA
1137,3026,NA
1129,3028,NA
1135,3030,NA
1135,3031,NA
1139,3032,NA
1136,3036,NA
1134,3038,NA
1131,3040,NA
1166,3041,NA
1168,3042,NA
1169,3043,NA
1165,3046,NA
1165,3048,NA
1175,3049,NA
1174,3050,NA
1171,3051,NA
1165,3052,NA
1175,3054,NA
1212,3056,NA
1207,3059,NA
1203,3061,NA
1202,3063,NA
1202,3065,NA
1206,3066,NA
1206,3069,NA
1210,3070,NA
1207,3072,NA
1209,3073,NA
1228,3075,NA
1236,3077,NA
1235,3078,NA
1225,3080,NA
1236,3081,NA
1231,3083,NA
1225,3085,NA
1229,3087,NA
1236,3088,NA
1230,3090,NA
1243,3092,NA
1239,3093,NA
1243,3095,NA
1242,3096,NA
1247,3099,NA
1238,3100,NA
1244,3102,NA
1243,3104,NA
1241,3105,NA
1240,3107,NA
1251,3108,NA
1252,3110,NA
1255,3111,NA
1257,3113,NA
1249,3114,NA
1258,3115,NA
1260,3117,NA
1251,3119,NA
1260,3122,NA
1255,3123,NA
1269,3124,NA
1271,3125,NA
1272,3126,NA
1264,3128,NA
1263,3130,NA
1265,3132,NA
1269,3133,NA
1263,3134,NA
1264,3136,NA
1268,3137,NA
1281,3139,NA
1282,3141,NA
1275,3142,NA
1275,3143,NA
1282,3144,NA
1277,3146,NA
1281,3147,NA
1277,3148,NA
1278,3150,NA
1276,3151,NA
1301,3152,NA
1302,3153,NA
1302,3155,NA
1300,3156,NA
1297,3159,NA
1303,3162,NA
1299,3163,NA
1308,3165,NA
1308,3167,NA
1300,3170,NA
1309,3171,NA
1312,3173,NA
1314,3174,NA
1309,3175,NA
1316,3176,NA
1309,3177,NA
1311,3178,NA
1315,3179,NA
1317,3182,NA
1309,3183,NA
1332,3184,NA
1324,3185,NA
1323,3187,NA
1325,3188,NA
1327,3189,NA
1327,3190,NA
1322,3191,NA
1321,3192,NA
1321,3193,NA
1325,3194,NA
1337,3195,NA
1338,3197,NA
1337,3198,NA
1339,3199,NA
1339,3200,NA
1333,3201,NA
1334,3202,NA
1342,3203,NA
1339,3204,NA
1336,3205,NA
748,3207,NA
750,3209,NA
753,3210,NA
745,3211,NA
751,3212,NA
746,3213,NA
756,3216,NA
747,3217,NA
755,3219,NA
754,3220,NA
758,3221,NA
765,3222,NA
762,3224,NA
765,3225,NA
768,3226,NA
765,3228,NA
757,3230,NA
758,3232,NA
759,3233,NA
759,3235,NA
804,3237,NA
799,3238,NA
796,3240,NA
796,3243,NA
801,3246,NA
798,3247,NA
797,3249,NA
798,3250,NA
800,3251,NA
795,3254,NA
825,3256,NA
825,3257,NA
825,3259,NA
820,3262,NA
825,3263,NA
828,3264,NA
818,3265,NA
822,3266,NA
828,3269,NA
819,3270,NA
862,3273,NA
857,3274,NA
861,3276,NA
853,3278,NA
860,3279,NA
858,3280,NA
857,3282,NA
860,3283,NA
854,3285,NA
853,3286,NA
925,3287,NA
926,3288,NA
932,3290,NA
930,3291,NA
929,3292,NA
936,3293,NA
931,3294,NA
927,3296,NA
930,3298,NA
932,3299,NA
957,3300,NA
956,3302,NA
949,3305,NA
949,3306,NA
949,3307,NA
950,3308,NA
954,3309,NA
953,3312,NA
950,3314,NA
960,3315,NA
982,3316,NA
982,3318,NA
983,3320,NA
979,3323,NA
982,3324,NA
979,3327,NA
973,3328,NA
978,3329,NA
974,3332,NA
974,3334,NA
1028,3335,NA
1023,3337,NA
1032,3339,NA
1023,3341,NA
1026,3342,NA
1026,3343,NA
1026,3345,NA
1021,3347,NA
1029,3349,NA
1029,3350,NA
1045,3351,NA
1054,3353,NA
1056,3356,NA
1046,3360,NA
1053,3362,NA
1045,3363,NA
1052,3364,NA
1045,3366,NA
1047,3368,NA
1045,3369,NA
1095,3371,NA
1104,3372,NA
1104,3373,NA
1098,3374,NA
1093,3375,NA
1096,3377,NA
1103,3378,NA
1097,3381,NA
1101,3382,NA
1103,3383,NA
1132,3384,NA
1140,3386,NA
1129,3387,NA
1139,3388,NA
1131,3390,NA
1130,3391,NA
1140,3393,NA
1139,3395,NA
1137,3397,NA
1136,3399,NA
1212,3400,NA
1207,3401,NA
1201,3403,NA
1203,3405,NA
1210,3407,NA
1205,3408,NA
1211,3410,NA
1208,3411,NA
1208,3413,NA
1207,3416,NA
1236,3419,NA
1230,3420,NA
1226,3421,NA
1225,3422,NA
1235,3423,NA
1230,3425,NA
1231,3426,NA
1231,3427,NA
1227,3429,NA
1227,3430,NA
1249,3433,NA
1253,3434,NA
1249,3436,NA
1249,3439,NA
1251,3440,NA
1252,3442,NA
1260,3443,NA
1259,3445,NA
1254,3447,NA
1259,3450,NA
1267,3452,NA
1270,3453,NA
1267,3454,NA
1262,3456,NA
1262,3458,NA
1268,3460,NA
1272,3461,NA
1270,3463,NA
1261,3465,NA
1270,3466,NA
1274,3467,NA
1282,3468,NA
1284,3469,NA
1284,3471,NA
1276,3474,NA
1273,3475,NA
1278,3477,NA
1276,3479,NA
1281,3481,NA
1275,3482,NA
1299,3483,NA
1299,3484,NA
1308,3485,NA
1300,3486,NA
1300,3488,NA
1304,3489,NA
1297,3491,NA
1302,3492,NA
1307,3493,NA
1304,3494,NA
1319,3495,NA
1319,3497,NA
1311,3499,NA
1313,3500,NA
1310,3501,NA
1311,3502,NA
1312,3503,NA
1309,3505,NA
1314,3508,NA
1310,3510,NA
1334,3511,NA
1340,3512,NA
1340,3514,NA
1336,3515,NA
1339,3517,NA
1333,3518,NA
1337,3520,NA
1343,3521,NA
1338,3523,NA
1338,3525,NA
753,3527,NA
753,3528,NA
756,3529,NA
755,3530,NA
753,3531,NA
756,3532,NA
751,3533,NA
749,3534,NA
751,3535,NA
754,3536,NA
757,3538,NA
762,3540,NA
761,3541,NA
766,3543,NA
762,3546,NA
762,3548,NA
768,3549,NA
760,3550,NA
766,3553,NA
762,3555,NA
797,3558,NA
793,3561,NA
799,3563,NA
795,3564,NA
801,3566,NA
799,3567,NA
799,3568,NA
796,3570,NA
795,3573,NA
801,3576,NA
863,3578,NA
859,3579,NA
856,3580,NA
858,3582,NA
863,3583,NA
857,3584,NA
863,3585,NA
862,3586,NA
860,3587,NA
855,3588,NA
960,3590,NA
959,3591,NA
956,3593,NA
951,3596,NA
953,3597,NA
960,3599,NA
957,3600,NA
953,3601,NA
957,3603,NA
954,3605,NA
1032,3606,NA
1023,3607,NA
1021,3609,NA
1023,3611,NA
1030,3612,NA
1025,3613,NA
1023,3615,NA
1025,3616,NA
1022,3617,NA
1031,3619,NA
1098,3621,NA
1100,3622,NA
1097,3623,NA
1097,3625,NA
1104,3626,NA
1097,3627,NA
1104,3628,NA
1094,3629,NA
1095,3630,NA
1099,3632,NA
1130,3633,NA
1138,3634,NA
1135,3635,NA
1137,3636,NA
1135,3637,NA
1136,3638,NA
1129,3640,NA
1139,3642,NA
1138,3643,NA
1131,3645,NA
1210,3648,NA
1205,3649,NA
1205,3651,NA
1201,3654,NA
1210,3655,NA
1211,3657,NA
1204,3658,NA
1202,3659,NA
1211,3661,NA
1204,3662,NA
1228,3663,NA
1230,3666,NA
1232,3668,NA
1234,3671,NA
1234,3673,NA
1232,3674,NA
1234,3676,NA
1232,3678,NA
1232,3679,NA
1228,3680,NA
1256,3683,NA
1257,3687,NA
1257,3688,NA
1254,3691,NA
1250,3692,NA
1257,3694,NA
1258,3697,NA
1256,3699,NA
1254,3700,NA
1252,3702,NA
1269,3704,NA
1265,3707,NA
1261,3708,NA
1268,3709,NA
1267,3710,NA
1269,3711,NA
1265,3714,NA
1263,3716,NA
1262,3718,NA
1271,3721,NA
1273,3722,NA
1274,3724,NA
1277,3728,NA
1281,3731,NA
1281,3733,NA
1277,3734,NA
1277,3737,NA
1283,3738,NA
1284,3740,NA
1280,3741,NA
1297,3743,NA
1303,3744,NA
1298,3746,NA
1298,3747,NA
1308,3749,NA
1305,3750,NA
1303,3752,NA
1305,3754,NA
1300,3755,NA
1305,3758,NA
1313,3760,NA
1309,3761,NA
1320,3763,NA
1315,3765,NA
1320,3767,NA
1317,3768,NA
1311,3770,NA
1311,3771,NA
1311,3772,NA
1313,3773,NA
1333,3774,NA
1334,3775,NA
1333,3776,NA
1343,3777,NA
1341,3778,NA
1335,3780,NA
1339,3781,NA
1344,3783,NA
1343,3785,NA
1338,3787,NA
748,3788,NA
756,3790,NA
754,3791,NA
751,3793,NA
753,3794,NA
747,3796,NA
756,3799,NA
751,3801,NA
746,3804,NA
746,3806,NA
759,3808,NA
761,3809,NA
764,3810,NA
758,3811,NA
763,3813,NA
768,3814,NA
766,3817,NA
766,3818,NA
763,3819,NA
762,3820,NA
803,3821,NA
801,3822,NA
798,3824,NA
804,3825,NA
793,3826,NA
801,3827,NA
803,3829,NA
801,3830,NA
793,3833,NA
803,3834,NA
950,3836,NA
960,3837,NA
952,3838,NA
953,3839,NA
952,3840,NA
955,3841,NA
951,3842,NA
956,3844,NA
949,3847,NA
959,3850,NA
1032,3852,NA
1024,3853,NA
1026,3856,NA
1022,3858,NA
1023,3860,NA
1023,3861,NA
1028,3863,NA
1023,3864,NA
1023,3865,NA
1024,3866,NA
1093,3867,NA
1101,3868,NA
1099,3870,NA
1097,3871,NA
1097,3872,NA
1098,3874,NA
1100,3877,NA
1094,3879,NA
1103,3880,NA
1100,3882,NA
1139,3884,NA
1138,3885,NA
1138,3887,NA
1132,3888,NA
1129,3890,NA
1131,3891,NA
1129,3894,NA
1131,3895,NA
1130,3896,NA
1130,3897,NA
1202,3898,NA
1201,3900,NA
1210,3901,NA
1207,3902,NA
1204,3903,NA
1204,3904,NA
1205,3906,NA
1203,3908,NA
1209,3910,NA
1205,3911,NA
1230,3913,NA
1236,3915,NA
1229,3917,NA
1230,3919,NA
1229,3920,NA
1235,3922,NA
1227,3924,NA
1236,3926,NA
1233,3927,NA
1227,3928,NA
1253,3931,NA
1252,3933,NA
1251,3935,NA
1257,3936,NA
1259,3937,NA
1252,3938,NA
1256,3940,NA
1252,3943,NA
1250,3944,NA
1257,3946,NA
1274,3948,NA
1273,3950,NA
1277,3953,NA
