"from","to","type"
2507,2508,NA
2513,2514,NA
2522,2523,NA
2527,2528,NA
2537,2538,NA
2543,2544,NA
2552,2553,NA
2555,2556,NA
2557,2558,NA
2561,2562,NA
2564,2565,NA
2569,2570,NA
2574,2575,NA
2584,2585,NA
2589,2590,NA
2594,2595,NA
2596,2597,NA
2600,2601,NA
2607,2608,NA
2611,2612,NA
2621,2622,NA
2624,2625,NA
2628,2629,NA
2633,2634,NA
2635,2636,NA
2639,2640,NA
2645,2646,NA
2661,2662,NA
2663,2664,NA
2665,2666,NA
2672,2673,NA
2675,2676,NA
2682,2683,NA
2685,2686,NA
2691,2692,NA
2700,2701,NA
2707,2708,NA
2712,2713,NA
2715,2716,NA
2717,2718,NA
2719,2720,NA
2728,2729,NA
2732,2733,NA
2736,2737,NA
2752,2753,NA
2759,2760,NA
2766,2767,NA
2769,2770,NA
2777,2778,NA
2779,2780,NA
2781,2782,NA
2793,2794,NA
2798,2799,NA
2806,2807,NA
2811,2812,NA
2819,2820,NA
2835,2836,NA
2838,2839,NA
2842,2843,NA
2844,2845,NA
2849,2850,NA
2852,2853,NA
2854,2855,NA
2859,2860,NA
2868,2869,NA
2875,2876,NA
2878,2879,NA
2883,2884,NA
2891,2892,NA
2900,2901,NA
2902,2903,NA
2909,2910,NA
2931,2932,NA
2943,2944,NA
2949,2950,NA
2952,2953,NA
2956,2957,NA
2962,2963,NA
2976,2977,NA
2981,2982,NA
2999,3000,NA
3003,3004,NA
3005,3006,NA
3008,3009,NA
3013,3014,NA
3017,3018,NA
3020,3021,NA
3023,3024,NA
3026,3027,NA
3030,3031,NA
3052,3053,NA
3058,3059,NA
3063,3064,NA
3067,3068,NA
3071,3072,NA
3073,3074,NA
3079,3080,NA
3084,3085,NA
3094,3095,NA
3098,3099,NA
3119,3120,NA
3126,3127,NA
3130,3131,NA
3132,3133,NA
3141,3142,NA
3145,3146,NA
3152,3153,NA
3157,3158,NA
3159,3160,NA
3165,3166,NA
3167,3168,NA
3170,3171,NA
3173,3174,NA
3182,3183,NA
3185,3186,NA
3191,3192,NA
3195,3196,NA
3217,3218,NA
3224,3225,NA
3229,3230,NA
3234,3235,NA
3236,3237,NA
3243,3244,NA
3249,3250,NA
3253,3254,NA
3266,3267,NA
3269,3270,NA
3276,3277,NA
3279,3280,NA
3288,3289,NA
3291,3292,NA
3308,3309,NA
3312,3313,NA
3315,3316,NA
3327,3328,NA
3338,3339,NA
3354,3355,NA
3357,3358,NA
3365,3366,NA
3368,3369,NA
3370,3371,NA
3375,3376,NA
3381,3382,NA
3385,3386,NA
3398,3399,NA
3400,3401,NA
3406,3407,NA
3408,3409,NA
3413,3414,NA
3422,3423,NA
3424,3425,NA
3431,3432,NA
3435,3436,NA
3439,3440,NA
3449,3450,NA
3452,3453,NA
3462,3463,NA
3467,3468,NA
3471,3472,NA
3475,3476,NA
3486,3487,NA
3495,3496,NA
3498,3499,NA
3501,3502,NA
3513,3514,NA
3519,3520,NA
3523,3524,NA
3525,3526,NA
3532,3533,NA
3542,3543,NA
3551,3552,NA
3556,3557,NA
3563,3564,NA
3571,3572,NA
3573,3574,NA
3582,3583,NA
3584,3585,NA
3590,3591,NA
3592,3593,NA
3595,3596,NA
3598,3599,NA
3603,3604,NA
3605,3606,NA
3621,3622,NA
3624,3625,NA
3627,3628,NA
3631,3632,NA
3636,3637,NA
3639,3640,NA
3641,3642,NA
3648,3649,NA
3654,3655,NA
3659,3660,NA
3671,3672,NA
3678,3679,NA
3680,3681,NA
3687,3688,NA
3692,3693,NA
3705,3706,NA
3709,3710,NA
3713,3714,NA
3715,3716,NA
3719,3720,NA
3727,3728,NA
3732,3733,NA
3741,3742,NA
3745,3746,NA
3750,3751,NA
3753,3754,NA
3762,3763,NA
3770,3771,NA
3772,3773,NA
3775,3776,NA
3777,3778,NA
3786,3787,NA
3792,3793,NA
3795,3796,NA
3797,3798,NA
3807,3808,NA
3815,3816,NA
3826,3827,NA
3828,3829,NA
3854,3855,NA
3857,3858,NA
3873,3874,NA
3876,3877,NA
3882,3883,NA
3887,3888,NA
3893,3894,NA
3904,3905,NA
3929,3930,NA
3931,3932,NA
3934,3935,NA
3956,3957,NA
3968,3969,NA
3979,3980,NA
3992,3993,NA
3996,3997,NA
4013,4014,NA
4031,4032,NA
4036,4037,NA
4057,4058,NA
4060,4061,NA
4062,4063,NA
4074,4075,NA
4083,4084,NA
4090,4091,NA
4092,4093,NA
4109,4110,NA
4112,4113,NA
4115,4116,NA
4140,4141,NA
4144,4145,NA
4149,4150,NA
4157,4158,NA
4162,4163,NA
4169,4170,NA
4173,4174,NA
4176,4177,NA
4179,4180,NA
4181,4182,NA
4183,4184,NA
4187,4188,NA
4189,4190,NA
4204,4205,NA
4210,4211,NA
4213,4214,NA
4215,4216,NA
4220,4221,NA
4225,4226,NA
4232,4233,NA
4240,4241,NA
4243,4244,NA
4245,4246,NA
4247,4248,NA
4249,4250,NA
4257,4258,NA
4264,4265,NA
4275,4276,NA
4281,4282,NA
4295,4296,NA
4313,4314,NA
4321,4322,NA
4323,4324,NA
4336,4337,NA
4341,4342,NA
4344,4345,NA
4350,4351,NA
4365,4366,NA
4374,4375,NA
4380,4381,NA
4390,4391,NA
4396,4397,NA
4398,4399,NA
4406,4407,NA
4411,4412,NA
4413,4414,NA
4418,4419,NA
4425,4426,NA
4428,4429,NA
4432,4433,NA
4435,4436,NA
4437,4438,NA
4452,4453,NA
4454,4455,NA
4470,4471,NA
4473,4474,NA
4485,4486,NA
4488,4489,NA
4494,4495,NA
4497,4498,NA
4499,4500,NA
4506,4507,NA
4509,4510,NA
4511,4512,NA
4518,4519,NA
4520,4521,NA
4527,4528,NA
4531,4532,NA
4533,4534,NA
4537,4538,NA
4540,4541,NA
4549,4550,NA
4553,4554,NA
4557,4558,NA
4573,4574,NA
4576,4577,NA
4580,4581,NA
4584,4585,NA
4586,4587,NA
4592,4593,NA
4598,4599,NA
4602,4603,NA
4606,4607,NA
4608,4609,NA
4613,4614,NA
4615,4616,NA
4618,4619,NA
4623,4624,NA
4632,4633,NA
4639,4640,NA
4651,4652,NA
4654,4655,NA
4657,4658,NA
4662,4663,NA
4673,4674,NA
4678,4679,NA
4680,4681,NA
4684,4685,NA
4686,4687,NA
4710,4711,NA
4720,4721,NA
4723,4724,NA
4737,4738,NA
4740,4741,NA
4743,4744,NA
4745,4746,NA
4754,4755,NA
4767,4768,NA
4778,4779,NA
4780,4781,NA
4784,4785,NA
4786,4787,NA
4792,4793,NA
4795,4796,NA
4800,4801,NA
4810,4811,NA
4815,4816,NA
4819,4820,NA
4823,4824,NA
4830,4831,NA
4854,4855,NA
4857,4858,NA
4865,4866,NA
4871,4872,NA
4873,4874,NA
4892,4893,NA
4894,4895,NA
4899,4900,NA
4904,4905,NA
4910,4911,NA
4913,4914,NA
4919,4920,NA
4922,4923,NA
4927,4928,NA
4933,4934,NA
4936,4937,NA
4942,4943,NA
4946,4947,NA
4949,4950,NA
4969,4970,NA
4983,4984,NA
4986,4987,NA
4991,4992,NA
4993,4994,NA
5001,5002,NA
5004,5005,NA
5015,5016,NA
5019,5020,NA
5023,5024,NA
5032,5033,NA
5034,5035,NA
5036,5037,NA
5054,5055,NA
5065,5066,NA
5069,5070,NA
5076,5077,NA
5080,5081,NA
5090,5091,NA
5093,5094,NA
5101,5102,NA
5105,5106,NA
5107,5108,NA
5110,5111,NA
5114,5115,NA
5116,5117,NA
5127,5128,NA
5132,5133,NA
5139,5140,NA
5148,5149,NA
5158,5159,NA
5173,5174,NA
5185,5186,NA
5187,5188,NA
5194,5195,NA
5215,5216,NA
5224,5225,NA
5227,5228,NA
5238,5239,NA
5241,5242,NA
5244,5245,NA
5248,5249,NA
5251,5252,NA
5257,5258,NA
5263,5264,NA
5267,5268,NA
5277,5278,NA
5281,5282,NA
5287,5288,NA
5293,5294,NA
5301,5302,NA
5304,5305,NA
5306,5307,NA
5313,5314,NA
5315,5316,NA
5322,5323,NA
5325,5326,NA
5330,5331,NA
5337,5338,NA
5339,5340,NA
5349,5350,NA
5351,5352,NA
5360,5361,NA
5365,5366,NA
5368,5369,NA
5371,5372,NA
5373,5374,NA
5377,5378,NA
5381,5382,NA
5386,5387,NA
5391,5392,NA
5399,5400,NA
5403,5404,NA
5406,5407,NA
5413,5414,NA
5415,5416,NA
5423,5424,NA
5425,5426,NA
5444,5445,NA
5465,5466,NA
5469,5470,NA
5472,5473,NA
5481,5482,NA
5488,5489,NA
5496,5497,NA
5507,5508,NA
5511,5512,NA
5514,5515,NA
5517,5518,NA
5526,5527,NA
5530,5531,NA
5532,5533,NA
5534,5535,NA
5555,5556,NA
5576,5577,NA
5580,5581,NA
5582,5583,NA
5585,5586,NA
5589,5590,NA
5592,5593,NA
5601,5602,NA
5608,5609,NA
5613,5614,NA
5615,5616,NA
5618,5619,NA
5623,5624,NA
5638,5639,NA
5642,5643,NA
5647,5648,NA
5656,5657,NA
